	dmso	drug
0	12.183333333333334	9.383333333333333
1	18.55	14.133333333333333
2	29.35	12.183333333333334
3	20.083333333333332	35.0
4	19.666666666666668	17.366666666666667
5	40.6	21.166666666666668
6	303.8833333333333	21.316666666666666
7	71.0	44.38333333333333
8	171.36666666666667	18.75
9	50.78333333333333	18.216666666666665
10	38.85	338.53333333333336
11	58.81666666666667	16.016666666666666
12	15.55	120.0
13	8.966666666666667	35.93333333333333
14	36.43333333333333	30.966666666666665
15	60.86666666666667	43.13333333333333
16		32.78333333333333
17		76.73333333333333
18		52.68333333333333
19		52.11666666666667
20		11.466666666666667
21		32.36666666666667
22		41.1
23		48.28333333333333
24		58.15
25		106.73333333333333
26		20.566666666666666
27		21.4
28		59.333333333333336
