	dmso-het	drug-het
0	790.4285714285714	221.21428571428572
1	815.7142857142857	390.7142857142857
2	1423.9285714285713	937.3571428571429
3	476.2857142857143	324.0
4	490.2142857142857	560.2142857142857
5	1028.2142857142858	529.7142857142857
6	377.14285714285717	1056.642857142857
7	406.85714285714283	448.2142857142857
8	2124.8571428571427	380.2857142857143
9	815.2142857142857	281.14285714285717
10	540.8571428571429	758.2142857142857
11	523.1428571428571	1341.7857142857142
12	634.4285714285714	273.85714285714283
13	1464.142857142857	1432.7857142857142
14	444.92857142857144	2607.4285714285716
15	883.7142857142857	1269.2857142857142
16	1103.2857142857142	868.6428571428571
17		1018.3571428571429
18		596.7857142857143
19		885.5714285714286
20		381.85714285714283
21		467.07142857142856
22		2024.857142857143
23		413.64285714285717
24		956.7142857142857
