	dmso-wt	dmso-mut
0	0.12374569584012249	0.11111771158047339
1	0.1284872774291697	0.100200656961013
2	0.07937402123701812	0.12024904219546742
3	0.08469189869764737	0.12541631421971275
4	0.13456353285581135	0.15832025434260452
5	0.1632651580779697	0.10747658613444382
6	0.1557080584211209	0.20124788946044975
7	0.12774608930285758	0.1407778865495426
8	0.2396930851650376	0.12455955493360446
9	0.10867479777472537	0.10539173604665363
10	0.16241820322647574	0.17855655253838332
11	0.1227190798840064	0.15472027238988303
12	0.08231515558552711	0.15457901144747907
13	0.17912987285599716	0.14224862926994425
14		0.17325360646529395
15		0.19781204448746334
16		0.15480772183020095
17		0.1577309545382517
18		0.1172743848322243
