	dmso-wt	dmso-mut
0	0.5744083592923175	0.6228023734067974
1	0.5809575063998887	0.562468637646125
2	0.5911344258417425	0.6617457987047043
3	0.5727654632731441	0.6112901627291588
4	0.5704970982192163	0.6435858560096723
5	0.6769769919378249	0.5544532900462015
6	0.6230116254849145	0.6742106734422976
7	0.531037576084694	0.7031504035231853
8	0.6278871114108638	0.6556079137918301
9	0.5497472250532711	0.5520922094661623
10	0.456459578611676	0.5785424937603623
11	0.5141707402620169	0.5759493538252073
12	0.5461648134503249	0.5996884367947837
13	0.547231071656146	0.5595744754795867
14		0.5351249707885337
15		0.5925017734379878
16		0.638724790301721
17		0.5971399983609345
18		0.5515487687326691
