	dmso-wt	dmso-mut
0	7.622950819672131	6.885245901639344
1	10.21311475409836	12.704918032786885
2	9.114754098360656	12.098360655737705
3	10.01639344262295	9.770491803278688
4	8.80327868852459	9.80327868852459
5	9.868852459016393	8.19672131147541
6	6.409836065573771	10.37704918032787
7	5.540983606557377	12.37704918032787
8	6.377049180327869	10.704918032786885
9	8.868852459016393	10.78688524590164
10	9.098360655737705	7.327868852459017
11	9.721311475409836	8.491803278688524
12	7.819672131147541	7.39344262295082
13	5.819672131147541	13.081967213114755
14		5.786885245901639
15		9.721311475409836
16		10.01639344262295
17		8.672131147540984
18		11.21311475409836
