	dmso-wt	dmso-mut
0	0.5685489443724991	0.6111161503111316
1	0.5720654111124971	0.5542499803563261
2	0.5799121319954893	0.6453712577991378
3	0.5608924297394282	0.5934679527822903
4	0.5603463264041559	0.627701348033752
5	0.6599045162398108	0.5355905113916845
6	0.6092013195494448	0.6524902226670005
7	0.5138840127722242	0.6875685610312823
8	0.609101551295662	0.6318125981444308
9	0.5342826335846819	0.537579490051682
10	0.44210210560051943	0.5574673132280725
11	0.5025935829223417	0.5623053450051949
12	0.5368829900678715	0.5850513957607758
13	0.5379156310942959	0.5422109526782506
14		0.5191195920405292
15		0.5707955747606236
16		0.6164522149883912
17		0.5769376445190987
18		0.5369351005867957
