	dmso-wt	dmso-mut
0	0.29225919277423834	0.24877152343097533
1	0.27798430367931454	0.2567983012550076
2	0.28065247337563154	0.2199424325676629
3	0.3176533069945469	0.21107855554011698
4	0.2314198245803217	0.24514683487744662
5	0.24783926402938788	0.21900819923405532
6	0.20882824998113078	0.22106471547383977
7	0.21815486250432664	0.21337316722094982
8	0.22564888886331655	0.25515467823127513
9	0.20479145569194848	0.22097057836469425
10	0.20487892149449083	0.21773530707871575
11	0.22944621373968996	0.23799020447949182
12	0.26768254515615086	0.21578810309899418
13	0.22838049452760525	0.21093622649697133
14		0.21986011979598588
15		0.21846082312892834
16		0.20441634689444318
17		0.21702440904711057
18		0.22983031803540743
