	dmso-wt	dmso-mut
0	67.06068082003038	87.67581652137554
1	76.22248169820035	72.40804027882666
2	79.41404139230559	84.85288405500884
3	72.56665625050972	85.37188828694717
4	86.59565351461814	87.92685562304216
5	80.38736428467578	84.3494653504453
6	84.8280207161994	92.92374780914177
7	93.29162987008887	87.09035987756505
8	94.9274390841436	106.54733113589036
9	96.81685780939156	94.74104456134745
10	89.61361637084917	91.61128455259629
11	73.61398469020229	96.18376979175969
12	85.41143393557859	96.81686764487347
13	74.93057074077029	89.40606339453458
14		86.85587701514226
15		99.36686718253868
16		94.58687623658174
17		94.48400400283941
18		88.75729404983096
