	dmso	drug
0	544.984126984127	325.25396825396825
1	465.3333333333333	300.5238095238095
2	198.85714285714286	260.3492063492063
3	382.2857142857143	282.58730158730157
4	188.6031746031746	298.14285714285717
5	557.063492063492	290.5238095238095
6	1409.6507936507937	448.07936507936506
7	1190.7936507936508	578.0
8	1062.5714285714287	357.7142857142857
9	1588.904761904762	212.11111111111111
10	842.8253968253969	490.4920634920635
11	340.74603174603175	191.38095238095238
12	603.1269841269841	347.85714285714283
13	653.5238095238095	884.5396825396825
14	440.1587301587302	501.93650793650795
15	240.63492063492063	421.76190476190476
16	360.3809523809524	956.6190476190476
17	298.968253968254	614.1587301587301
18		406.92063492063494
19		499.07936507936506
20		372.1904761904762
21		705.5555555555555
22		542.5396825396825
23		594.2857142857143
24		366.92063492063494
