	dmso-het	drug-het
0	90.46428571428571	121.32142857142857
1	222.1547619047619	181.57142857142858
2	135.45238095238096	121.88095238095238
3	322.64285714285717	180.11904761904762
4	201.03571428571428	214.39285714285714
5	201.9047619047619	190.58333333333334
6	239.07142857142858	110.07142857142857
7	305.6309523809524	78.61904761904762
8	258.7261904761905	234.8095238095238
9	191.96428571428572	155.85714285714286
10	281.6547619047619	209.08333333333334
11	228.4047619047619	117.71428571428571
12	385.9047619047619	153.0595238095238
