	dmso-het	drug-het
0	691.0	563.2857142857143
1	790.5714285714286	1110.857142857143
2	1012.2857142857143	610.5714285714286
3	1225.2857142857142	909.2857142857143
4	807.8571428571429	1512.2857142857142
5	1562.2857142857142	1187.7142857142858
6	1150.0	543.5714285714286
7	1529.142857142857	418.42857142857144
8	1777.2857142857142	1963.4285714285713
9	1476.4285714285713	1044.5714285714287
10	1369.2857142857142	1293.2857142857142
11	863.4285714285714	764.5714285714286
12	2271.4285714285716	810.7142857142857
