	dmso	drug
0	130.58333333333334	117.29166666666667
1	151.54166666666666	115.75
2	288.3333333333333	281.3333333333333
3	234.45833333333334	365.2083333333333
4	109.33333333333333	142.125
5	231.25	844.6666666666666
6	169.58333333333334	209.16666666666666
7	375.875	577.75
8	128.5	221.83333333333334
9	237.45833333333334	155.5
10	89.5	265.125
11	873.9166666666666	330.5416666666667
12	163.45833333333334	117.5
13	181.5	560.7083333333334
14	93.45833333333333	671.9166666666666
15	258.7083333333333	276.5
16	279.7916666666667	248.29166666666666
17	152.70833333333334	
18	356.9166666666667	
19	399.875	
20	177.875	
21	181.66666666666666	
22	215.875	
23	467.5833333333333	
24	1104.4166666666667	
