	dmso	drug
0	21.233333333333334	92.0
1	3.8666666666666667	14.383333333333333
2	13.566666666666666	90.98333333333333
3	10.5	40.38333333333333
4	10.966666666666667	12.45
5	17.4	76.25
6	14.733333333333333	16.783333333333335
7	263.4166666666667	23.8
8	10.116666666666667	18.066666666666666
9	65.23333333333333	174.83333333333334
10	19.05	14.083333333333334
11	132.75	16.566666666666666
12	28.716666666666665	67.05
13	6.9	42.833333333333336
14	16.216666666666665	122.61666666666666
15	6.266666666666667	34.7
16	2.216666666666667	39.266666666666666
17		57.083333333333336
18		33.7
19		79.73333333333333
