	dmso	drug
0	168.10714285714286	498.2261904761905
1	30.36904761904762	40.226190476190474
2	44.88095238095238	69.76190476190476
3	45.80952380952381	164.38095238095238
4	304.07142857142856	81.55952380952381
5	146.4404761904762	16.047619047619047
6	216.0	55.44047619047619
7	221.0	206.71428571428572
8	16.238095238095237	59.23809523809524
9	400.5833333333333	340.0238095238095
10	191.91666666666666	83.5
11	341.8333333333333	68.75
12	126.10714285714286	245.10714285714286
13	91.94047619047619	104.80952380952381
14	211.85714285714286	521.2857142857143
15	73.71428571428571	295.51190476190476
16	6.321428571428571	691.8928571428571
17		497.4166666666667
18		309.51190476190476
19		242.3095238095238
