	dmso	drug
0	967.2142857142857	2861.3571428571427
1	177.0	241.35714285714286
2	269.0	447.64285714285717
3	270.7857142857143	937.3571428571429
4	1784.357142857143	482.07142857142856
5	842.5714285714286	110.35714285714286
6	1261.5	321.57142857142856
7	1352.5	1189.4285714285713
8	99.71428571428571	338.14285714285717
9	2455.0	2030.642857142857
10	1121.9285714285713	490.42857142857144
11	2088.8571428571427	417.5
12	752.2857142857143	1453.7857142857142
13	534.0	645.2857142857143
14	1225.357142857143	3039.9285714285716
15	431.85714285714283	1740.2142857142858
16	37.357142857142854	4050.1428571428573
17		2977.0
18		1833.142857142857
19		1423.142857142857
