	dmso-het	drug-het
0	737.3934426229508	543.7540983606557
1	736.9508196721312	868.0327868852459
2	525.655737704918	631.5737704918033
3	480.39344262295083	450.95081967213116
4	745.639344262295	1030.6065573770493
5	547.9508196721312	1267.72131147541
6	627.5081967213115	414.5245901639344
7	719.9508196721312	469.5081967213115
8	882.9016393442623	1049.5081967213114
9	1227.639344262295	689.9672131147541
10	992.4098360655738	620.0983606557377
11	586.4918032786885	404.0983606557377
12		503.9672131147541
13		744.1311475409836
14		616.4754098360655
15		501.44262295081967
16		465.73770491803276
17		563.360655737705
18		858.5737704918033
