	dmso-mut	drug-mut
0	529.1428571428571	229.85714285714286
1	689.7142857142857	294.57142857142856
2	1041.142857142857	742.8571428571429
3	842.0	307.7142857142857
4	338.7142857142857	327.14285714285717
5	867.4285714285714	357.42857142857144
6	378.2857142857143	1302.4285714285713
7	664.2857142857143	1520.0
8	1009.8571428571429	710.7142857142857
9	311.42857142857144	727.0
10	641.1428571428571	1045.4285714285713
11	646.4285714285714	259.57142857142856
12	1090.0	
13	691.0	
14	2730.285714285714	
15	327.14285714285717	
16	765.5714285714286	
17	1255.0	
18	787.7142857142857	
19	536.5714285714286	
20	805.8571428571429	
