ZINC000623756919.sdf,290.641
Z4135312238.sdf,300.232
Z4135312239.sdf,332.23
ZINC000305339642.sdf,288.221
ZINC000900380018.sdf,273.244
ZINC000348114651.sdf,274.214
ZINC000580533739.sdf,336.288
ZINC000411862305.sdf,327.521
Z4167665784.sdf,326.674
ZINC001332938263.sdf,320.085
ZINC000417864931.sdf,340.119
ZINC000866205875.sdf,297.266
ZINC000044494100.sdf,310.128
ZINC000677296032.sdf,335.682
ZINC000236204386.sdf,357.124
ZINC000634713432.sdf,331.208
ZINC000853098204.sdf,340.677
ZINC000897222313.sdf,325.276
ZINC001170690351.sdf,335.544
ZINC000294308141.sdf,278.202
ZINC000651685066.sdf,366.133
Z4145515674.sdf,286.649
ZINC000420267969.sdf,285.255
ZINC000443438221.sdf,273.244
ZINC000279319971.sdf,290.213
ZINC000269761690.sdf,298.24
ZINC000449730871.sdf,281.658
ZINC000277296162.sdf,297.266
ZINC000894225026.sdf,304.086
ZINC000657329003.sdf,352.13
Z4135312264.sdf,351.543
ZINC000387330406.sdf,314.239
ZINC000006658090.sdf,249.222
ZINC000443438219.sdf,273.244
ZINC000863582102.sdf,333.657
ZINC000623997601.sdf,352.13
AVERAGE,311.930138889
