,Start Time: ,2025-09-08 15:00:00, End Time:,2025-09-11 08:00:00,,,,
2025-09-09 07:46:00,2.46,1.94,4.82,5.36,4.76,4.9,5.77,0.29
2025-09-09 07:47:00,4.56,0.49,4.8,1.5,6,5.8,5.16,0
2025-09-09 07:48:00,5.34,0.21,0.82,3.61,5.91,2.27,5.75,0.59
2025-09-09 07:49:00,5.44,2.41,1.38,4.76,5.8,2.45,5.71,0.13
2025-09-09 07:50:00,5.29,3.83,1.77,5.58,5.91,2.99,5.74,0
2025-09-09 07:51:00,4.45,4.49,0.43,3.49,5.69,3.76,5.31,0.43
2025-09-09 07:52:00,5.01,2.85,0.65,0.52,6,4.45,5.14,0
2025-09-09 07:53:00,2.12,5.6,1.15,1.16,5.44,5.7,3.89,0.44
2025-09-09 07:54:00,1.33,2.09,1.98,0.11,5.87,5.89,4.88,0.95
2025-09-09 07:55:00,0.28,0.77,0,2.42,5.15,5.98,4.37,0.49
2025-09-09 07:56:00,0.3,0.13,0.83,0.58,5.77,6,5.79,0
2025-09-09 07:57:00,3.27,0,0.44,1.34,5.56,3.1,5.44,0.49
2025-09-09 07:58:00,2.48,0,0.07,0.89,6,5.96,5.75,2.74
2025-09-09 07:59:00,3.52,2.55,1.2,1.89,5.94,5.73,4.69,5.8
2025-09-09 08:00:00,3.42,5.5,5,1.89,6,5.98,5.9,4.12
2025-09-09 08:01:00,5.7,3.46,4.6,1.39,5.55,6,5.89,3.53
2025-09-09 08:02:00,4.21,5.03,5.26,4.63,5.95,5.97,5.97,5.37
2025-09-09 08:03:00,4.84,3.03,5.28,4.61,5.93,5.97,6,4.79
2025-09-09 08:04:00,3.31,3.09,5.07,5.22,6,6,5.94,1.95
2025-09-09 08:05:00,2.72,3.91,4.66,4.9,6,5.14,4.96,4.43
2025-09-09 08:06:00,3.09,2.97,4.24,4.87,6,5.88,5.83,5.13
2025-09-09 08:07:00,1.97,5.92,5.31,0.74,5.55,6,6,5.77
2025-09-09 08:08:00,2.68,5.9,4.4,0.55,1.06,6,6,4.86
2025-09-09 08:09:00,4.71,6,3.77,1.73,2.68,5.91,6,3.48
2025-09-09 08:10:00,4.37,5.91,4.45,3.62,5.84,5.91,6,5.05
2025-09-09 08:11:00,4.9,6,5.22,4.76,6,5.03,5.76,5.88
2025-09-09 08:12:00,4.13,5.18,5.18,2.32,6,4.91,6,4.89
2025-09-09 08:13:00,5.25,5.92,4.67,5.66,5.89,4.52,5.69,3.61
2025-09-09 08:14:00,5.28,1.96,4.56,0.9,4.5,3.99,3.4,6
2025-09-09 08:15:00,5.35,1.94,4.72,4.75,5,5.48,5.43,6
2025-09-09 08:16:00,5.55,5.18,4.55,1.64,6,4.76,4.63,5.91
2025-09-09 08:17:00,0.79,2.79,5.23,4.39,6,3.86,5.02,5.05
2025-09-09 08:18:00,1.6,2.5,5.62,5.18,6,5.02,3.96,6
2025-09-09 08:19:00,1.27,3.49,5.8,4.84,4.86,6,5.87,4.86
2025-09-09 08:20:00,2.12,5.32,4.65,4.63,1.88,5.48,5.79,5.96
2025-09-09 08:21:00,5.45,6,4.22,4.78,4.42,5.69,5.93,5.79
2025-09-09 08:22:00,5.29,5.96,5.84,2.47,6,5.32,6,4.94
2025-09-09 08:23:00,4.6,6,4.8,2.62,6,3.76,5.81,3.27
2025-09-09 08:24:00,2.4,5.97,2.72,4.51,5.91,4.64,6,6
2025-09-09 08:25:00,1.23,6,1.4,2.46,5.77,5.56,5.8,6
2025-09-09 08:26:00,0.41,5.43,4.25,1.71,5.46,4.83,6,5.88
2025-09-09 08:27:00,0,2.35,5.11,4.09,5.06,5.64,6,5.29
2025-09-09 08:28:00,0,5.66,4.98,4.6,6,5.71,5.76,5.59
2025-09-09 08:29:00,0,6,5.35,4.59,5.75,5.93,5.65,5.01
2025-09-09 08:30:00,0,6,4.82,3.85,5.32,0.13,5.54,4.29
2025-09-09 08:31:00,0,4.87,2.94,5.08,5.36,0.23,4.89,4.68
2025-09-09 08:32:00,0,3.07,2.37,5.16,5.59,0.72,1.89,5.82
2025-09-09 08:33:00,1.33,4.16,0.94,5.35,3.65,1.58,2.93,5.29
2025-09-09 08:34:00,0.17,2.37,0.89,5.27,4.12,2.55,4.19,0
2025-09-09 08:35:00,0,2.76,0.29,5.16,6,2.43,3.7,3.74
2025-09-09 08:36:00,0,2.98,1.88,5.5,5.83,2.73,3.53,3.72
2025-09-09 08:37:00,0.16,3.09,4.54,4.5,5.45,2.12,5.53,5.36
2025-09-09 08:38:00,0,2.11,4.62,2.98,4.11,2.78,4.12,5.2
2025-09-09 08:39:00,0,1.78,0.91,5.5,2.09,1.01,4.55,5.91
2025-09-09 08:40:00,0,1.29,0.15,5.8,3.63,1,5.4,5.05
2025-09-09 08:41:00,0,1.4,0.38,3.55,4.58,0,4.51,5.6
2025-09-09 08:42:00,0.24,3.66,0,1.8,4.55,0,5.98,5.84
2025-09-09 08:43:00,3.51,3.26,0.2,1.89,0,0.17,5.89,6
2025-09-09 08:44:00,4.51,5.12,0.33,2.09,0,0,5.93,2.87
2025-09-09 08:45:00,3.34,5.77,0,1.31,0,0.65,5.51,5.95
2025-09-09 08:46:00,3.41,5.94,0,2.78,0,0,4.62,5.95
2025-09-09 08:47:00,2.49,5.79,0,2.22,0.28,0,2.34,4.63
2025-09-09 08:48:00,1.25,4.55,0,1.8,0,0,5.52,5.15
2025-09-09 08:49:00,5.38,5.51,1.44,2.63,0,0.4,1.77,5.71
2025-09-09 08:50:00,2.84,1.96,0.43,2.27,1.47,0.65,0.31,3.19
2025-09-09 08:51:00,1.38,5.73,0.08,0.09,0.23,0.21,0,1.92
2025-09-09 08:52:00,2.39,6,0.28,0.18,0,0,1.16,3.83
2025-09-09 08:53:00,0.27,6,0.04,0,0,0,0,0.93
2025-09-09 08:54:00,0.15,1.23,0.04,0,0,0,0,2.68
2025-09-09 08:55:00,0.49,3.2,1.33,0,1.05,0,1.12,0.63
2025-09-09 08:56:00,0,3.41,0,0.47,0,0,0.93,0.37
2025-09-09 08:57:00,0,2.44,0,0.29,0,1.24,0.63,1.98
2025-09-09 08:58:00,0,3.76,0.2,0.08,0,2.68,0,0
2025-09-09 08:59:00,1.71,5.25,0.95,0.31,0.18,1.1,0,1.12
2025-09-09 09:00:00,0.23,5.53,0,0,0.9,0,0.91,1.44
2025-09-09 09:01:00,0,5.51,0,0.15,0,0,1.07,0
2025-09-09 09:02:00,0,4.03,0.37,0.22,0,0.34,0.89,0.81
2025-09-09 09:03:00,0,0.74,0,1.21,0,0,1.32,0
2025-09-09 09:04:00,0,0,0,0,0,0,0,0.59
2025-09-09 09:05:00,0,0.64,0.14,0,0,0,0.62,0
2025-09-09 09:06:00,0.63,1.52,0,0,0,0,0.56,0.52
2025-09-09 09:07:00,0,1.35,1.08,0.11,0,0,0.38,0.2
2025-09-09 09:08:00,0.1,1.95,1.72,0.3,0,0.56,1.44,2.45
2025-09-09 09:09:00,0,2.53,0,0,0.15,0,0,0.56
2025-09-09 09:10:00,0,1.53,0,0.1,0,0,0,0.91
2025-09-09 09:11:00,0,0.23,0,0.18,0.5,0.13,0,0.36
2025-09-09 09:12:00,0,0,0,0,0,1.8,1.25,0.09
2025-09-09 09:13:00,0.52,0,0.41,0,0.17,1.92,4.03,0.5
2025-09-09 09:14:00,0.22,0,0.25,0,0.53,1.92,0,0
2025-09-09 09:15:00,0,0,0.25,0.16,0,0.21,0.47,0.62
2025-09-09 09:16:00,0,0.55,0.13,0,0,0.12,0,0
2025-09-09 09:17:00,0,0.42,0,0.52,0,0.31,0,0.25
2025-09-09 09:18:00,0,0.19,0,0.03,0,0.18,0.31,0
2025-09-09 09:19:00,0,0,0.23,0,0.12,0,0.17,0
2025-09-09 09:20:00,0.14,0,0,0.25,0,0,0.38,0.26
2025-09-09 09:21:00,0,1.46,0,2.47,0.14,0.15,0,4.49
2025-09-09 09:22:00,0,0.29,0,0,1.84,0,1.19,3.38
2025-09-09 09:23:00,0,0,0.3,0,0.69,0,0.04,2.25
2025-09-09 09:24:00,0.59,0.04,0.48,0.54,2.22,0.81,1.7,3.49
2025-09-09 09:25:00,0.18,0,0,0,3.6,0.32,0,1.22
2025-09-09 09:26:00,0,0,0.14,0.91,0.14,2.81,0.16,0.12
2025-09-09 09:27:00,0,0.23,0,0.24,0,0.08,0,0
2025-09-09 09:28:00,0.22,0.4,0.43,0,0.82,0,0,0.09
2025-09-09 09:29:00,0.01,0,1.39,0,0.11,0.1,0.21,0
2025-09-09 09:30:00,0.12,0,0.37,0,0.4,0,0.43,0
2025-09-09 09:31:00,0,0,0.26,0,0.49,0.12,3.98,0.51
2025-09-09 09:32:00,0,0,3.68,1.43,0.54,0,5.78,0
2025-09-09 09:33:00,0,0,5.36,0.03,0,0.42,2.33,1.12
2025-09-09 09:34:00,0.08,0,0.95,0,0.28,0.04,4.28,0.29
2025-09-09 09:35:00,0,0.36,0,0,0.15,0.18,5.02,0.75
2025-09-09 09:36:00,0,0,0.17,0,0,0.38,0.33,0.44
2025-09-09 09:37:00,0.14,0,0.46,0.23,0.15,0,0.56,0
2025-09-09 09:38:00,0.32,0,1.36,0.09,0,1.13,1.5,0
2025-09-09 09:39:00,0,2.02,1.24,0,0,0,0.83,1.89
2025-09-09 09:40:00,0,3.3,1.83,0.15,0,0.48,4.64,1.72
2025-09-09 09:41:00,0,0.87,0.38,0.13,1.2,0.11,3.32,0.32
2025-09-09 09:42:00,0,3.18,0,0.28,0.77,0,5.66,1.27
2025-09-09 09:43:00,0,4.63,0,0,1.33,0.33,5.19,0
2025-09-09 09:44:00,0.11,4.18,0.23,0,4.74,2.57,4.33,0
2025-09-09 09:45:00,3.49,3.44,0,0.52,6,3.93,4.28,3.54
2025-09-09 09:46:00,0.32,3.59,1.33,1.82,5.79,4.15,5.67,5.41
2025-09-09 09:47:00,0,3.03,3.8,0.67,5.78,3.88,5.59,3.4
2025-09-09 09:48:00,2.2,1.04,1.7,0.06,5.92,2.26,1.93,4.49
2025-09-09 09:49:00,2.13,0.66,0.91,2.69,6,2.39,4.02,4.53
2025-09-09 09:50:00,1.64,0.63,0.22,2.14,2.95,4.04,5.5,2.64
2025-09-09 09:51:00,2.42,0.16,0,3.89,5.14,3.81,2.78,3.43
2025-09-09 09:52:00,1.55,0,0,2.81,4.67,2.94,3.16,0
2025-09-09 09:53:00,2.06,0.67,0.07,1.32,3.76,0.88,5.49,0
2025-09-09 09:54:00,1.32,0,0.26,3.27,5.14,0.3,4.66,0.09
2025-09-09 09:55:00,1.62,0,0.07,1.64,5.86,0,5.69,0.09
2025-09-09 09:56:00,2.39,0.5,0.46,1.66,5.58,0,2.39,0.31
2025-09-09 09:57:00,3.68,0.81,0.43,0.63,5.57,0.53,4.3,0
2025-09-09 09:58:00,4.45,0.36,0.6,0.16,5.95,0,3.69,0
2025-09-09 09:59:00,1.81,0,0.07,0.54,5.89,0,6,0
2025-09-09 10:00:00,0,0,0,2.37,5.53,0.16,3.85,0
2025-09-09 10:01:00,0.25,0.69,0,1.9,5.81,0,2.83,0
2025-09-09 10:02:00,0,0.17,0.26,0.99,5.88,0,5.58,0
2025-09-09 10:03:00,0,0,0,1.64,3.39,0.47,4.2,0
2025-09-09 10:04:00,0.54,0,0.13,0.26,1.42,0,5.94,0.22
2025-09-09 10:05:00,0.29,0.36,0,0.34,3.94,0.48,5.89,0
2025-09-09 10:06:00,0,0,0,0,5.42,2.61,4.78,0
2025-09-09 10:07:00,0,1.08,0.21,0.53,2.91,0,1.98,0
2025-09-09 10:08:00,0,0,0.82,0.35,5.39,0,0.46,1.92
2025-09-09 10:09:00,0,0,0.2,0.65,0.92,0,0.21,0.33
2025-09-09 10:10:00,0,0,0,0,4.96,0.58,0.4,0
2025-09-09 10:11:00,0.84,0,0,0,6,0.39,0.2,0.59
2025-09-09 10:12:00,0,0.46,0,1.06,2.84,0,0,1
2025-09-09 10:13:00,0.85,0.3,0,0.08,0.49,0.44,1.24,0
2025-09-09 10:14:00,0.25,0,0.23,0.14,0.77,0,0,0
2025-09-09 10:15:00,0.3,0,0.73,0,0,0,0.22,2.5
2025-09-09 10:16:00,0.06,0.33,0.49,0,0.6,0.31,0.22,1.58
2025-09-09 10:17:00,1.2,0,0,0,0,0,0.19,0.67
2025-09-09 10:18:00,2.12,0,2.47,0.32,0,0.64,0.44,0
2025-09-09 10:19:00,0.44,0,1.79,0.53,1.1,0,0,0.18
2025-09-09 10:20:00,0,0,2.91,0.24,1.77,2.75,0,0
2025-09-09 10:21:00,0,0,3.54,0.14,0.1,1.44,1.45,0
2025-09-09 10:22:00,0.04,0,0.67,0,0,0,0,0
2025-09-09 10:23:00,0.77,0.18,1.85,0,0,0.22,0,0
2025-09-09 10:24:00,0,0,1.58,0,0,0.95,0,0.38
2025-09-09 10:25:00,0.29,0,0.35,0.88,1.03,0,0,0.18
2025-09-09 10:26:00,0,0.33,0.21,0.18,0,0.21,0,0
2025-09-09 10:27:00,0.95,0.67,0,0,0,0,0,0
2025-09-09 10:28:00,0.45,0.9,0,0,0.22,0,0,0
2025-09-09 10:29:00,0,0.44,0,0.24,0.31,0.88,0,0
2025-09-09 10:30:00,0,0.13,0.37,0,0,2.09,1.56,0.1
2025-09-09 10:31:00,0.52,0,1.18,0.17,0,0.71,0.47,0
2025-09-09 10:32:00,0.44,0,0.09,0.16,0.34,3.21,0,0.28
2025-09-09 10:33:00,0,0,0.39,0,0,4.54,0,0.07
2025-09-09 10:34:00,0,0.24,0,0,0,3.92,0.47,0
2025-09-09 10:35:00,0.48,0.28,0.35,0.39,0.54,4.97,0,0.15
2025-09-09 10:36:00,0,0,0.41,0,0,5.35,0,2.07
2025-09-09 10:37:00,0,0.24,0.04,0,0.33,5.17,1.73,0
2025-09-09 10:38:00,0,0,0.25,0.75,0,4.9,0.4,0.24
2025-09-09 10:39:00,0.38,0,0,0.06,0,4.71,0.58,0
2025-09-09 10:40:00,0,0.14,0.38,0.15,1.01,6,0.5,0.11
2025-09-09 10:41:00,0,0.28,0,0.84,0.74,5.83,1.98,0.17
2025-09-09 10:42:00,0,0,0,1.66,1.6,5.81,0,0
2025-09-09 10:43:00,1.22,0,0.2,1.74,0.29,4.75,0.4,0
2025-09-09 10:44:00,0.33,3.6,0,1.75,0,6,0,1.03
2025-09-09 10:45:00,0,1.7,0.15,1.75,0,3.31,0.62,2.77
2025-09-09 10:46:00,0,0.71,1.47,0.79,0,4.99,0,1.45
2025-09-09 10:47:00,0.16,2.36,0.31,1.56,0.72,4.21,1.86,3.41
2025-09-09 10:48:00,0,1.25,0.31,1.2,0.5,6,1,3.75
2025-09-09 10:49:00,0,2.64,1.06,0.43,0.64,5.75,0,4.95
2025-09-09 10:50:00,2.15,0.75,0,4.26,0.65,6,0,4.77
2025-09-09 10:51:00,3.13,1.51,0,2.48,0.45,4.5,0,5.78
2025-09-09 10:52:00,1.38,2.95,3.85,2.58,0,5.29,1.48,5.88
2025-09-09 10:53:00,1.49,2.66,1.18,1.38,0.88,5.51,0,5.57
2025-09-09 10:54:00,1.32,5.38,0.8,3.46,0,3.41,1.07,4.86
2025-09-09 10:55:00,1.22,5.25,0.88,5.14,0,6,0.37,4.74
2025-09-09 10:56:00,0.2,5.44,0.77,5.18,0.66,6,0.19,5.56
2025-09-09 10:57:00,0.51,3.17,0.16,5.11,0,5.78,0,1.79
2025-09-09 10:58:00,3.93,3.58,0.03,3.14,0.85,5.28,0.5,2.8
2025-09-09 10:59:00,1.73,5.92,0,4.74,0,5.82,0.32,3.77
2025-09-09 11:00:00,2.62,5.71,0,4.8,0.69,5.87,0.28,5.85
2025-09-09 11:01:00,3.9,2.29,0.17,5.53,0.64,5.87,0,5.92
2025-09-09 11:02:00,2.31,1.6,0,5.38,0,5.92,0.43,6
2025-09-09 11:03:00,1.61,0.58,0,5.71,0,3.02,0.76,5.67
2025-09-09 11:04:00,0.78,0.93,0.1,2.85,0.54,5.47,0.7,3.96
2025-09-09 11:05:00,0.35,0,0.13,0.13,0.28,4.98,0.99,0
2025-09-09 11:06:00,0,1.02,0,1.92,0,4.36,0.49,0.38
2025-09-09 11:07:00,1.31,0.62,0,3.78,0,5.45,0.14,0.13
2025-09-09 11:08:00,2.61,3.68,0,5.1,0,5.23,0.62,0
2025-09-09 11:09:00,1.65,2.17,0.15,5.13,1.86,5.91,0.34,0.15
2025-09-09 11:10:00,0.13,4.13,0,5.46,5.26,1.73,0,0
2025-09-09 11:11:00,0.1,0.12,0,4.33,2.55,3.47,0.91,0.67
2025-09-09 11:12:00,0,0.84,0.62,0.66,5.8,0.94,4.62,0
2025-09-09 11:13:00,0,0,0.68,3.54,5.7,0.19,3.42,0
2025-09-09 11:14:00,1.68,0,0.23,4.05,6,0.32,5.84,0
2025-09-09 11:15:00,0.47,0.38,0,5.2,5.55,0,1.59,0
2025-09-09 11:16:00,0.32,0,0.13,5.79,5.72,0,1.04,0
2025-09-09 11:17:00,0,1.24,0.37,4.27,4.04,0.8,5.09,0
2025-09-09 11:18:00,0,0,0,3.49,0.51,0.21,5.26,1.65
2025-09-09 11:19:00,0,0.16,0,4.24,0.42,0.12,5.17,0.3
2025-09-09 11:20:00,0.02,0,0.41,4.9,6,0,3.86,2.11
2025-09-09 11:21:00,0.08,0,0.05,2.79,6,0,3.08,0.74
2025-09-09 11:22:00,0.08,0,0.24,0.38,6,0,5.77,0.57
2025-09-09 11:23:00,0.13,0.73,0,1.5,5.71,0.13,5.71,0
2025-09-09 11:24:00,0,0,0.16,4.68,6,0,5.78,0.27
2025-09-09 11:25:00,0,0,0,4.46,5.87,0,4.44,0
2025-09-09 11:26:00,0.3,0,0.91,5.06,5.79,0,5.72,0
2025-09-09 11:27:00,0.03,0.81,0.4,4.62,4.5,0,5.65,0
2025-09-09 11:28:00,0.12,0,0.21,3.96,5.81,0.11,5.03,0.43
2025-09-09 11:29:00,1.49,0,0.32,2.8,6,0,6,1.72
2025-09-09 11:30:00,0.07,0,3.58,3.32,6,0.16,5.69,0
2025-09-09 11:31:00,0,0.2,1.74,4.27,5.73,0,5.86,0.06
2025-09-09 11:32:00,1.57,0,1.27,5,5.47,0.22,6,0.12
2025-09-09 11:33:00,4.06,0.1,2.13,0.92,4.84,0,6,0
2025-09-09 11:34:00,1.59,0.33,1.95,0.72,4.61,0.67,5.46,0.57
2025-09-09 11:35:00,0.05,0,1.39,1.12,2.73,0.32,5.96,0.6
2025-09-09 11:36:00,0,0,2.35,1.53,4.59,2.03,6,1.95
2025-09-09 11:37:00,0,0.88,2.76,1.12,5.79,2.65,3.99,0.17
2025-09-09 11:38:00,0,0,2.71,0.95,5.99,2.76,5.18,0
2025-09-09 11:39:00,0,0.56,0.82,0.47,5.76,0.39,3.63,0.36
2025-09-09 11:40:00,0.02,0.26,2.52,0.23,5.97,0.42,2.25,0.05
2025-09-09 11:41:00,0,0,2.16,0.27,4.8,0.33,4.68,0.88
2025-09-09 11:42:00,0.16,0,3.33,0.6,2.81,0.6,5.43,0.42
2025-09-09 11:43:00,0.33,0.1,3.75,0,3.94,0,3.84,2.36
2025-09-09 11:44:00,0,0.32,2.67,0,3.06,0,2.29,0
2025-09-09 11:45:00,0.38,0,1.41,0,2.65,1.4,5.55,2.43
2025-09-09 11:46:00,0.26,0,1.13,0.18,0.27,5.16,4.24,0
2025-09-09 11:47:00,0,0,1.44,1.83,0.48,1.89,0.41,0
2025-09-09 11:48:00,0,0,0.74,1.73,1.69,4.5,0,0
2025-09-09 11:49:00,0.35,0.59,0.22,0,0.9,0.5,0.25,0.26
2025-09-09 11:50:00,0.07,0,0.16,0.11,0,0.24,0,0
2025-09-09 11:51:00,0.07,0,0.16,1.3,0,0.34,1.92,0.98
2025-09-09 11:52:00,0,0.16,1.18,1.08,0,0,3.54,0.31
2025-09-09 11:53:00,0,1.8,1.46,0.88,0.43,0.16,1.25,5.01
2025-09-09 11:54:00,0,0,0,0,1.94,0,0.22,4.73
2025-09-09 11:55:00,0,0,0,0.66,0,0,0,0
2025-09-09 11:56:00,0.08,0,0,1.83,0,0,0.18,0.22
2025-09-09 11:57:00,0,0.14,0.66,0,0.9,0.56,0,0.13
2025-09-09 11:58:00,0,0,0.46,0.23,0,2.64,0,0.22
2025-09-09 11:59:00,0,0.21,2.05,1.18,0,0,0,0
2025-09-09 12:00:00,0,0,0.09,0.69,0,0,0.27,0
2025-09-09 12:01:00,0,0.44,0,0.42,0,0,0.73,0.44
2025-09-09 12:02:00,0,0,0,0,0.58,0,0,0.18
2025-09-09 12:03:00,0,0,0.32,0,0,0.43,0,1.1
2025-09-09 12:04:00,0,0.36,0,0.37,0,0.16,1.07,0.35
2025-09-09 12:05:00,0,0.11,0.31,1.22,0.15,0.66,0.47,1.17
2025-09-09 12:06:00,1.23,0,0,0.83,0,0,0,0.26
2025-09-09 12:07:00,3.76,0,0.12,0,0.5,0.82,0.24,0
2025-09-09 12:08:00,4.27,0,0.4,0.47,0.08,0.17,0,0.23
2025-09-09 12:09:00,3.27,0.34,1.79,0,0,1.61,0,0
2025-09-09 12:10:00,1.54,0,1.05,0.07,0,0.19,0.66,0
2025-09-09 12:11:00,3.1,0.59,0.05,1.72,0.27,0.65,0.7,0.42
2025-09-09 12:12:00,3.46,2.89,0.15,0,0,1.39,0,0
2025-09-09 12:13:00,2.65,2.4,0,0.34,0,0,3.28,0.85
2025-09-09 12:14:00,3.3,0,0,0,0,0.27,3.66,0.82
2025-09-09 12:15:00,1.33,0.55,0,0,0,0.05,3.88,0.34
2025-09-09 12:16:00,1.62,2.71,0.33,3.75,0,0.27,5.84,0.53
2025-09-09 12:17:00,0.9,4.32,0.31,0.52,1.43,0,4.75,0
2025-09-09 12:18:00,1.47,0.23,0.51,3.09,0,0,2.89,0.62
2025-09-09 12:19:00,2.38,1.86,0,0.54,0.14,0.74,5.63,1.94
2025-09-09 12:20:00,2.45,5.34,0,0.67,0,0,5.4,0.92
2025-09-09 12:21:00,1.46,4.82,0.12,0,0,0,5.49,0.55
2025-09-09 12:22:00,0,4.4,0,0,0.23,0,4.19,0.48
2025-09-09 12:23:00,1,1.04,0,0.22,0,0.13,0.92,0.51
2025-09-09 12:24:00,1.78,0.34,0.57,0,0,0,1.98,0
2025-09-09 12:25:00,3.37,1.16,0,1.62,0,0.26,4.68,0
2025-09-09 12:26:00,5.41,0.97,0,0.13,0,0.33,3.71,0.35
2025-09-09 12:27:00,5.61,0.65,1.28,0.22,0.19,0.22,5.76,0
2025-09-09 12:28:00,1.78,2.27,0,0,0,2.12,3.78,0.36
2025-09-09 12:29:00,4.54,1.36,0.28,0.26,0.42,3.85,1.46,0
2025-09-09 12:30:00,4.91,1.66,0.05,0.19,0,4.63,0,0
2025-09-09 12:31:00,0.98,2.06,0.28,0,0,4.72,2.48,0.69
2025-09-09 12:32:00,0.85,2.58,0.19,0,0,1.44,1.55,0.3
2025-09-09 12:33:00,1.03,0.48,0.24,0,0,0,2.27,0
2025-09-09 12:34:00,1.66,0.11,0.78,0.43,0,0.26,0.4,0
2025-09-09 12:35:00,5,0,0.26,0,0.82,0,0.28,0.32
2025-09-09 12:36:00,5.38,0,0,0.2,0.79,0.24,1.63,0
2025-09-09 12:37:00,2.57,0.07,0,0,0.05,0,2.07,0.07
2025-09-09 12:38:00,4.52,0,0.16,0,0,0,0,0.2
2025-09-09 12:39:00,2.09,0,0,0.29,2.44,0,0.25,0.25
2025-09-09 12:40:00,4.62,0.96,0,0.4,5.17,0,0,0.3
2025-09-09 12:41:00,0.54,0.51,0.15,0,4.25,0,0.63,0
2025-09-09 12:42:00,0.17,0.13,0.89,0,5.5,0.22,0.23,4.3
2025-09-09 12:43:00,0.75,0,2.75,0,4.24,0,0.85,5.98
2025-09-09 12:44:00,0.97,0,0.78,0,3.98,0,0,5
2025-09-09 12:45:00,1.49,0,0,0,4.22,0.71,0,4.49
2025-09-09 12:46:00,0.11,0,0,0.21,3.26,1.03,0.15,3.93
2025-09-09 12:47:00,1.97,0,0.14,0.09,2.68,0.49,0,2.41
2025-09-09 12:48:00,0.7,0,0.91,0,1.72,0.66,0,3.04
2025-09-09 12:49:00,0.21,1.81,0,0,3.85,0,0,5.78
2025-09-09 12:50:00,1.7,0,0,0,0.08,0.39,0.84,5.71
2025-09-09 12:51:00,0.29,0.16,0,0.12,0,0.43,0.46,5.4
2025-09-09 12:52:00,0.15,0.1,0.27,0,0.12,2.04,0,5.05
2025-09-09 12:53:00,0,0,0.28,0,0,0,0.13,5.72
2025-09-09 12:54:00,0,0,0,0,0,0.39,0,5.38
2025-09-09 12:55:00,0.07,0,0.41,0,0,0.2,0,5.64
2025-09-09 12:56:00,0,0.08,1.76,1.2,0.21,0.33,0,3.81
2025-09-09 12:57:00,0,0,1.83,0.63,0,0,0,4.29
2025-09-09 12:58:00,0,0,0,0.24,0.14,0.82,0,5.99
2025-09-09 12:59:00,0,0.5,0.71,4.08,0,0.48,0,5.44
2025-09-09 13:00:00,0.63,0,3.46,1.97,0,1.06,0,5.11
2025-09-09 13:01:00,0.76,0,1.43,0.19,0.32,0.86,0,5.92
2025-09-09 13:02:00,0.14,0,1.4,0,0.08,1.62,0.3,5.92
2025-09-09 13:03:00,0.16,0.54,2.91,0,0,0,0,3.08
2025-09-09 13:04:00,0,0,5.05,0.05,0,1.45,0.17,4.03
2025-09-09 13:05:00,0,0,2.95,0,1.13,1.39,0,4.74
2025-09-09 13:06:00,0,0,4.48,0.17,2.87,4.61,0.14,6
2025-09-09 13:07:00,0.18,0,2.99,0,0.49,4.86,0,5.76
2025-09-09 13:08:00,0.29,0.14,1.4,0,4.77,5.33,0,6
2025-09-09 13:09:00,0.25,0,1.83,0.18,5.95,3.66,0,4.55
2025-09-09 13:10:00,0,0,1.92,0,2.64,4.02,0,3.04
2025-09-09 13:11:00,0,0.11,1.12,0,0,5.1,0.13,5.5
2025-09-09 13:12:00,0,0,1.95,0,0.6,4.48,0,5.69
2025-09-09 13:13:00,0,1.31,1.51,0.2,0.37,1.91,1.61,6
2025-09-09 13:14:00,0,0.11,1.92,0,0,3.35,0.3,4.85
2025-09-09 13:15:00,0.06,0,0.58,0.39,0,3.31,0,5.95
2025-09-09 13:16:00,0,0,0.13,0,0.59,2.06,0,5.89
2025-09-09 13:17:00,0,0,0.95,0.07,0,3.31,0,5.71
2025-09-09 13:18:00,0.15,0.53,0.11,0,0,3.38,0,5.82
2025-09-09 13:19:00,0,0,0.29,0,0,2.22,0.56,6
2025-09-09 13:20:00,0,0,0,0,0,0.76,0.47,6
2025-09-09 13:21:00,0,0.34,0.57,0,0,1.14,0,3.99
2025-09-09 13:22:00,0.34,0,0.6,0.34,0.49,0.13,0,5.92
2025-09-09 13:23:00,0,0.15,1.83,0.11,0,1.63,0,5.95
2025-09-09 13:24:00,0,0.16,0.75,0.32,0,0,0,1.6
2025-09-09 13:25:00,0.13,1.51,0,0,0,0.21,0,3.7
2025-09-09 13:26:00,0.26,0.16,0,0,0,0,0,4.28
2025-09-09 13:27:00,0,0.26,0,0.3,0,0,0,1.56
2025-09-09 13:28:00,0.36,0.23,0,1.44,0,0.27,0,2.31
2025-09-09 13:29:00,0,0,0.24,1.45,0,0,0,1.6
2025-09-09 13:30:00,0,0,1.05,0.15,0.13,0.53,0,0
2025-09-09 13:31:00,0,0,0,0,0,0.92,0,0.34
2025-09-09 13:32:00,0.03,0,0.19,0,0,0.41,0.57,0
2025-09-09 13:33:00,0,0,0,0,0,0,0.52,0.14
2025-09-09 13:34:00,0.46,0.11,1.27,0,0.17,0.12,0,0.87
2025-09-09 13:35:00,2.41,0.19,0,0,0,0,2.72,1.3
2025-09-09 13:36:00,1.27,0,0.44,0.37,0,0,2.75,0.12
2025-09-09 13:37:00,1.63,0.13,0.08,0,0,0.21,3.39,0.66
