,Start Time: ,2025-09-08 15:00:00, End Time:,2025-09-11 08:00:00,,,,
2025-09-09 07:24:00,0.15,0.03,2.88,0,3.83,1.17,5.59,1.67
2025-09-09 07:25:00,0.67,0.69,1.42,0.41,5.05,0.92,4.65,3.14
2025-09-09 07:26:00,0,0,0.4,2.25,5.27,0.56,4.95,2.61
2025-09-09 07:27:00,0.78,0.13,0,0,2.81,0.49,5.68,2.19
2025-09-09 07:28:00,1.83,0.35,0.65,0,1.52,0.2,2.48,5.12
2025-09-09 07:29:00,2.01,1.46,0,0.03,1.81,2.58,6,4.04
2025-09-09 07:30:00,2.42,2.21,0,0.25,4.17,2.58,2.46,5.14
2025-09-09 07:31:00,1.36,0,2.36,0.05,2.85,0.09,5.9,2.91
2025-09-09 07:32:00,2.65,0.14,2.3,0.53,3.29,0.09,5.44,2.57
2025-09-09 07:33:00,2.65,0.19,1.11,0,4.06,1.09,4.52,1.77
2025-09-09 07:34:00,2.76,0.52,0,0.15,4,1.45,1.26,0.38
2025-09-09 07:35:00,2.97,0,0,0,0.18,0,3.12,0.88
2025-09-09 07:36:00,1.72,0,0.63,0,0.59,0.08,3.97,0
2025-09-09 07:37:00,2.55,0.35,0,0,0.23,0.26,5.14,0
2025-09-09 07:38:00,1.45,0.35,1.8,0,0.1,0.45,5.92,0
2025-09-09 07:39:00,0,0.33,0,0,0,1.17,4.99,0.03
2025-09-09 07:40:00,0.85,0.27,0.4,0.04,0.84,0.7,3.47,1.43
2025-09-09 07:41:00,0,0.72,0.5,0,0.32,0.83,5.59,0
2025-09-09 07:42:00,0,2.08,0,0.68,0.22,1.19,5.9,0.88
2025-09-09 07:43:00,0,3.17,0.49,0.34,1.03,0.71,5.28,0
2025-09-09 07:44:00,0,2.9,0.2,0.14,0,0.23,5.65,0.49
2025-09-09 07:45:00,1.67,4.32,0.74,0,0,0.89,4.6,1.23
2025-09-09 07:46:00,0.57,2.5,2.4,0,0.75,2.16,4.63,0.21
2025-09-09 07:47:00,1.13,0.89,0,0,0,4.32,4.7,0.82
2025-09-09 07:48:00,2.48,1.65,0.82,3.96,0,3.45,1.68,0
2025-09-09 07:49:00,1.21,0,0,1.88,0,4.15,3.44,1.15
2025-09-09 07:50:00,1.04,0.63,0,0.49,0,3.82,5.41,0.45
2025-09-09 07:51:00,1.26,0,0,0.81,0,1.52,4.21,1.21
2025-09-09 07:52:00,0.96,0.14,0.48,1.96,0,3.45,4.44,0
2025-09-09 07:53:00,3.08,0,0,2.96,0.46,1.81,5.83,0
2025-09-09 07:54:00,3.44,0.11,0.7,1.99,0,2.08,5.37,0.61
2025-09-09 07:55:00,4,0.13,0,0.77,0,2.53,5.93,0.67
2025-09-09 07:56:00,3.51,0.59,1.2,0,0,2.85,5.5,0
2025-09-09 07:57:00,4.18,0.08,1.15,0,2.94,2.06,5.54,0.14
2025-09-09 07:58:00,5.99,0.19,5.49,0,0,1.9,5.63,1.24
2025-09-09 07:59:00,3.42,2.51,1.95,0,0.56,3.2,5.54,1.72
2025-09-09 08:00:00,3.42,0.23,2.82,0,0,4.16,5.7,0.69
2025-09-09 08:01:00,5.22,2.68,5.65,0.39,0.06,0.83,6,0
2025-09-09 08:02:00,5.99,0.2,3.72,0,0.45,0.36,3.82,0.27
2025-09-09 08:03:00,5.1,3.94,5.44,3.15,4.87,4.55,3.55,4.6
2025-09-09 08:04:00,5.24,2.43,4.97,0.26,1.51,5.08,4.31,3.33
2025-09-09 08:05:00,3.72,3.46,5.9,0.08,0.3,4.57,5.4,1.99
2025-09-09 08:06:00,2.25,2.91,5.97,0,0,4.29,5.56,0.58
2025-09-09 08:07:00,2.69,0.68,6,0,0,3.51,5.97,1.18
2025-09-09 08:08:00,5.17,0,5.76,0.2,0.12,4.05,5.9,1.04
2025-09-09 08:09:00,3.32,0,6,0,1.36,3.21,5.76,1.48
2025-09-09 08:10:00,4.27,0.91,4.93,0.38,4.21,2.16,5.78,2.98
2025-09-09 08:11:00,4.36,0.89,5.85,0,3.83,3.59,5.86,4.79
2025-09-09 08:12:00,4.3,2.15,5.21,0,0.57,2.79,4.48,2.48
2025-09-09 08:13:00,2.22,3.03,5.89,0,0,3.41,5.54,1.98
2025-09-09 08:14:00,2.59,3.24,2.71,0.93,3.72,2.74,5.25,5.06
2025-09-09 08:15:00,4.59,4.67,5.75,0,0.12,4.39,2.62,4.14
2025-09-09 08:16:00,2.84,5.77,4.53,0.15,0,2.81,5.62,4.39
2025-09-09 08:17:00,2.62,5.46,5.67,0,0.1,0.19,4.56,2.51
2025-09-09 08:18:00,2.77,3.42,6,0.17,0,0,5.29,3.92
2025-09-09 08:19:00,2.85,5.97,5.18,0,0,1.13,4.89,4.56
2025-09-09 08:20:00,2.81,6,5.86,0.39,0,0.27,0.23,3.8
2025-09-09 08:21:00,2.49,6,6,0,0.05,0,3.15,5
2025-09-09 08:22:00,2.66,6,6,0,1.67,0.04,3.95,5.14
2025-09-09 08:23:00,0.55,6,6,0,1.2,0.56,3.61,5.87
2025-09-09 08:24:00,0.24,6,6,0,2.03,0.33,3.63,1.61
2025-09-09 08:25:00,0.32,4.65,2.36,0.27,1.26,0,3.42,4.57
2025-09-09 08:26:00,0,4.28,4.72,0,3.31,0.23,4.06,1.66
2025-09-09 08:27:00,0,2.31,6,0.56,2.87,0.6,4.12,2.86
2025-09-09 08:28:00,1.53,5.71,6,0,2.36,0.09,0.53,1.87
2025-09-09 08:29:00,0,5.82,5.94,0,4.87,0,0,0.78
2025-09-09 08:30:00,0.13,5.98,5.84,0.04,4.49,0.95,0,0.5
2025-09-09 08:31:00,0,5.99,5.86,0.07,3.76,0.95,1.35,0
2025-09-09 08:32:00,0.24,5.71,6,0.81,4.55,0.07,0,1.11
2025-09-09 08:33:00,0,3.49,6,0,5.83,2.69,1.01,0
2025-09-09 08:34:00,1.06,5.22,6,1.72,3.99,2.8,0,0.22
2025-09-09 08:35:00,0.31,5.44,5.57,0,4.49,0.29,0.19,1.92
2025-09-09 08:36:00,0.09,4.48,5.91,0,3.94,3.4,1.43,0
2025-09-09 08:37:00,1.07,4.36,3.2,0,0.57,0.65,0,0.71
2025-09-09 08:38:00,1.99,3.74,1.07,0,0.2,0.32,0.45,1.58
2025-09-09 08:39:00,0.23,2.29,0.68,0,0.16,0.7,2.49,0
2025-09-09 08:40:00,0,2.75,2.07,0.26,0,0.3,0.23,0
2025-09-09 08:41:00,1.16,5.6,0,2.7,0,0,0,0.21
2025-09-09 08:42:00,0.21,5.3,0,0.95,0,0.38,0.16,0
2025-09-09 08:43:00,0.63,4.71,0.4,2.75,0.22,0,0.74,0.35
2025-09-09 08:44:00,0.28,5.19,0,2.6,0,2.2,0.2,0
2025-09-09 08:45:00,0.13,4.01,0,3.1,0.19,2.02,0.23,0.37
2025-09-09 08:46:00,0.13,4.45,0.95,3.09,2.49,5.64,0,0.17
2025-09-09 08:47:00,0.37,5.3,0,3.41,0,5.15,0,0
2025-09-09 08:48:00,0,4.48,0.27,5.22,0.17,4.29,2.42,0.71
2025-09-09 08:49:00,0,5.65,0.22,5.05,0,3.24,0.45,0.76
2025-09-09 08:50:00,1.13,4.73,0,3.66,0.48,4.96,0,1.06
2025-09-09 08:51:00,0.6,3.04,0,4.96,0,1.17,0,2.2
2025-09-09 08:52:00,0,4.65,0.45,4.31,0.22,0.75,0,0
2025-09-09 08:53:00,1.56,4.89,0,3.09,1.65,0,0,0
2025-09-09 08:54:00,1.95,2.99,0,2.57,1.13,1.27,0,0
2025-09-09 08:55:00,1.87,4.08,0.67,3.18,0,0.06,0.09,0.18
2025-09-09 08:56:00,0.34,5.85,1.31,3.17,0,0,0.43,0
2025-09-09 08:57:00,1.5,3.49,1.2,5.47,0.34,1.96,0,0
2025-09-09 08:58:00,2.4,1.31,0,5.48,0,0.25,0,0
2025-09-09 08:59:00,3.01,1.53,0.49,5.74,0,0,0,1.23
2025-09-09 09:00:00,4.38,1.77,0,4.48,0.5,0,0.32,0.26
2025-09-09 09:01:00,2.07,1.88,0,5.16,0,0.63,0,3.47
2025-09-09 09:02:00,1.4,1.98,0,5.31,0.89,0.41,0,2
2025-09-09 09:03:00,2.61,1.98,0,4.71,3.51,0,0.19,0
2025-09-09 09:04:00,0.72,2.71,0.65,5.03,4.34,0,1.05,0.3
2025-09-09 09:05:00,3.12,4.36,0,2.7,0.86,0,0,0
2025-09-09 09:06:00,0.97,3.76,0,1.3,0.31,0.1,0.43,0
2025-09-09 09:07:00,0.35,4.92,0,5,0,0,0.63,0
2025-09-09 09:08:00,0.19,1.11,0,5.66,0,0.06,0.35,1.17
2025-09-09 09:09:00,0,0.33,0.87,1.99,0,0.28,0.66,0.07
2025-09-09 09:10:00,0.3,0.16,0,4.63,0,0.26,0,0
2025-09-09 09:11:00,0.78,0.38,0,4.73,0.22,2.57,0,0
2025-09-09 09:12:00,0,0,2.21,4.92,0.25,1.44,0.8,0
2025-09-09 09:13:00,0.79,0,0.38,4.36,0,4.1,0.78,0
2025-09-09 09:14:00,1.04,0.46,0.54,5.27,0,0.7,5.07,0.44
2025-09-09 09:15:00,0.29,0,0.65,5.78,0.34,0,5.71,0.19
2025-09-09 09:16:00,0,0,0,3,0.37,0.12,5.41,0.97
2025-09-09 09:17:00,0.2,0,0,1.38,2.96,0,1.9,0.98
2025-09-09 09:18:00,0.12,0,0.57,1.89,4.53,0,1.84,0.07
2025-09-09 09:19:00,0.58,0,0.27,2.37,5.13,0,2.9,0
2025-09-09 09:20:00,1.18,0,3.84,3.24,3.71,0.69,2.27,0.27
2025-09-09 09:21:00,3.22,0,0.4,5.54,5.67,0,1.83,0
2025-09-09 09:22:00,1.25,0,0,5.72,4.35,0.44,5.41,1.81
2025-09-09 09:23:00,0.98,0,0,4.98,5.1,0.6,4.62,0
2025-09-09 09:24:00,2.02,0.47,0,5.57,3.03,0,5.81,0.1
2025-09-09 09:25:00,1.98,0,0,4.62,4.12,0.06,2.63,0.99
2025-09-09 09:26:00,1.16,0,0.6,2.87,4.36,0.08,4.82,0
2025-09-09 09:27:00,0.09,0,0,0.58,5.52,3.04,5.03,0
2025-09-09 09:28:00,0.28,0,4.35,1.41,4.9,2.26,2.58,0.46
2025-09-09 09:29:00,0,0.06,2.03,0.63,3.63,0.36,4.74,0.04
2025-09-09 09:30:00,0,0.23,2.71,0.77,4.66,0,4.62,0.41
2025-09-09 09:31:00,0.04,0,3.34,1.43,5.53,0,0.4,0.83
2025-09-09 09:32:00,0.49,0,5.39,1.2,2.55,0,0.37,2.14
2025-09-09 09:33:00,0,0.1,5.93,0.02,2.37,1.87,0,2.07
2025-09-09 09:34:00,0,2.35,5.83,0.88,2.73,0,0,2.19
2025-09-09 09:35:00,0.09,2.5,5.61,0.95,4.13,0,1.08,4.02
2025-09-09 09:36:00,1.73,0.72,3.97,0.58,1.17,1.38,2.08,2.48
2025-09-09 09:37:00,0.31,1.12,4.66,0.09,0,2.33,0,2.56
2025-09-09 09:38:00,0.32,0.27,1,0.17,0.12,1.77,0,2.05
2025-09-09 09:39:00,0,0.24,0,0,0.48,0.49,0,1.1
2025-09-09 09:40:00,0.77,0.11,0,0.03,1.53,0,0,0
2025-09-09 09:41:00,0,0,0,0,0.42,0,0,0
2025-09-09 09:42:00,0.41,0,0,0.23,0,0,1.24,0.03
2025-09-09 09:43:00,0.12,0,0,0,0,0.26,0,0.31
2025-09-09 09:44:00,0,0,0.63,0,0.19,0,0,0
2025-09-09 09:45:00,1.12,0.4,0.43,0,0.14,0,0,0
2025-09-09 09:46:00,0,1.18,0,0.1,0,0.69,0,0.8
2025-09-09 09:47:00,0,0,0,0,0.12,0,0,0
2025-09-09 09:48:00,0.41,0.07,0.17,0.19,0.1,0.93,0,0
2025-09-09 09:49:00,0.57,0.03,0,0,0,0.27,0,0.04
2025-09-09 09:50:00,2.96,0.63,0,0.33,0,0,0,0.15
2025-09-09 09:51:00,1.92,0.1,0,0,0.17,0,0,0
2025-09-09 09:52:00,1.09,0.29,0,0,0,1.4,0,0.86
2025-09-09 09:53:00,0.12,0,0,0,0,2.65,0,2.9
2025-09-09 09:54:00,0,0,0.31,0,0,3.89,0.45,0.31
2025-09-09 09:55:00,0,0.33,0,0,0.58,2.75,0.69,0
2025-09-09 09:56:00,3.13,0,0,1.08,0.12,2.96,0,0
2025-09-09 09:57:00,2.74,0,1.6,1.05,0.5,2.16,0.61,0.56
2025-09-09 09:58:00,1.39,0.34,0.48,0.17,0.41,3.55,0,1.06
2025-09-09 09:59:00,3.9,0.4,0,1.6,0,3.6,0.37,0.21
2025-09-09 10:00:00,5.48,0.05,0,0,0,3.29,0.29,0.63
2025-09-09 10:01:00,5.86,0.25,0.92,0,0.33,3.67,0,0
2025-09-09 10:02:00,3.61,4.92,0,0,0,1.07,0,0
2025-09-09 10:03:00,3.62,4.03,0,0.11,1.26,0.22,0,1.31
2025-09-09 10:04:00,5.18,1.43,0.26,0,0,0,0,0
2025-09-09 10:05:00,4.94,4.3,1.19,0.15,0,0,0.33,0.55
2025-09-09 10:06:00,4.35,1.76,0,0,0.26,0.14,0.6,0.13
2025-09-09 10:07:00,4.11,0.66,1.2,0,0.58,0,0.09,0.76
2025-09-09 10:08:00,2.22,1.61,2.09,0.19,2.76,0,0.29,2.15
2025-09-09 10:09:00,2.39,2.2,0,0.15,3.32,0.29,0.65,0.09
2025-09-09 10:10:00,4.89,2.25,0,0,4.83,0,0,0
2025-09-09 10:11:00,5.45,2.7,0,0,3.82,0.2,0,0
2025-09-09 10:12:00,4.19,2.45,1.62,0,4.9,0,0.32,2.94
2025-09-09 10:13:00,5.01,1.24,0,1.42,4.41,2.53,0,4.11
2025-09-09 10:14:00,5.15,1.5,0.46,0.41,2.17,0.55,4.53,1.81
2025-09-09 10:15:00,5.83,5.56,0,0.29,1.45,0,0.76,3.42
2025-09-09 10:16:00,4.89,5.45,1.93,0.38,0,0,0.7,2.76
2025-09-09 10:17:00,1.52,5.29,0.47,0.06,0,0.54,0.43,3.53
2025-09-09 10:18:00,0.12,5.74,1.14,0.08,0,2.32,0.13,3.61
2025-09-09 10:19:00,1.79,2.3,2.51,0,0,3.64,3,4.24
2025-09-09 10:20:00,5.76,0,3.79,0,0.26,3.33,4.81,1.85
2025-09-09 10:21:00,5.55,0.44,5.26,0.01,0,0,5.1,2.81
2025-09-09 10:22:00,3.41,0.37,2.75,0.11,0,0,4.95,4.41
2025-09-09 10:23:00,5.37,0.11,0,0.57,0.31,0.1,3.39,2.32
2025-09-09 10:24:00,2.91,0.11,0,0.46,0.2,0,2.17,1.54
2025-09-09 10:25:00,1.51,0,0,0.36,0.4,0,0.62,3.87
2025-09-09 10:26:00,1.63,0.22,0.18,0,0,1.88,4.71,3.67
2025-09-09 10:27:00,1.49,0.5,0,0.17,0,0,3.51,5.82
2025-09-09 10:28:00,2.55,0.1,0,0,0.09,0.1,5.49,5.3
2025-09-09 10:29:00,2.54,0,0,0,0,0.26,5.82,5.54
2025-09-09 10:30:00,2.28,0.63,0,0,0,0.06,5.71,5.46
2025-09-09 10:31:00,4.23,0,0,0,0,0.41,5.16,5.17
2025-09-09 10:32:00,2.32,0.1,0.07,0,0,0,4.91,3.18
2025-09-09 10:33:00,0.1,0.61,0,0,0,0.16,2.17,4.7
2025-09-09 10:34:00,0,0.8,0,0.71,0.46,0,3.1,4.96
2025-09-09 10:35:00,0.08,0.48,0,0,0.15,0.08,0.79,4.67
2025-09-09 10:36:00,0,0,0,0.18,0,1.46,2.41,2.5
2025-09-09 10:37:00,1.22,0,0,0,0.09,0.14,4.66,1.69
2025-09-09 10:38:00,0,0,0,0,0,0,2.99,3.47
2025-09-09 10:39:00,0,0,0,0,0,0.19,2.18,5.06
2025-09-09 10:40:00,0,0,0,0,0.13,0.93,1.17,4.83
2025-09-09 10:41:00,0.2,0,0,0,0.16,0.97,0.8,2.52
2025-09-09 10:42:00,0.17,1.13,0,0,0,0,1.54,1.66
2025-09-09 10:43:00,0.53,0,0,0,0,0,0,2.41
2025-09-09 10:44:00,0,0,0,0,0.4,0,0,2.44
2025-09-09 10:45:00,1.1,0,0,1.39,0.16,0.58,0,2.67
2025-09-09 10:46:00,0.69,2.31,0,1.86,0.33,2.21,0,4.47
2025-09-09 10:47:00,0.1,0.2,0,0.57,0,3.31,0,5.25
2025-09-09 10:48:00,0,0,0,0.06,0.12,2.19,0,2.62
2025-09-09 10:49:00,0.09,0,0,0,0,2.17,0.16,0.4
2025-09-09 10:50:00,0.08,0.29,0,0.82,1.21,2.3,0,0.54
2025-09-09 10:51:00,1.07,0.08,0.39,3.64,0.22,0.29,0.04,0
2025-09-09 10:52:00,0,0.11,0.71,5.3,0,0.57,0.26,0.31
2025-09-09 10:53:00,0.47,2.05,0,4.79,0.37,0.48,2.21,0.78
2025-09-09 10:54:00,0.02,0.36,0,2.42,1.85,0,0.27,0.34
2025-09-09 10:55:00,0.64,0.4,0,3.48,2.65,0,0.53,0
2025-09-09 10:56:00,1.5,0.18,0.12,6,0,0.38,0,0.31
2025-09-09 10:57:00,0,1.41,0,5.26,0.44,1,0,0
2025-09-09 10:58:00,0.17,1.45,0,3.71,0.15,1.33,0.33,0
2025-09-09 10:59:00,0,0.92,0,4.72,0,0,0,0.45
2025-09-09 11:00:00,0.61,1.41,0,5.3,0,0.43,0,0
2025-09-09 11:01:00,0,1.09,0,2.7,0.41,0,0,0
2025-09-09 11:02:00,0,5.56,0,3.26,0.68,0,0,0.77
2025-09-09 11:03:00,0.23,3.09,0,3.3,0.09,0,0.24,0
2025-09-09 11:04:00,0.17,2.4,0.23,4.45,0,0,0,0
2025-09-09 11:05:00,0.44,3.26,0,3.23,0,0.23,0,0.26
2025-09-09 11:06:00,0.99,5,0,4.93,0.72,0.07,0.14,0.41
2025-09-09 11:07:00,0.19,1.3,0,5.54,0.95,5.52,1.09,0.87
2025-09-09 11:08:00,0.56,0.08,0.23,5.05,4.52,3.64,0.71,0.07
2025-09-09 11:09:00,1.46,0,0,4.35,2.8,2.19,0,0
2025-09-09 11:10:00,1.31,0,0,5.59,3.19,3.34,0.8,0
2025-09-09 11:11:00,0.84,0,0,5.59,3.81,4.1,0,3.61
2025-09-09 11:12:00,2.74,0,0,5.4,3.59,3.1,0.63,1.96
2025-09-09 11:13:00,0.11,0,0,3.68,3.48,3.41,0,2.89
2025-09-09 11:14:00,0.61,0.17,0,3.64,3.23,3.69,0.58,0.05
2025-09-09 11:15:00,0.67,0,0,0.01,4.32,4.02,0,0
2025-09-09 11:16:00,0,0,0,0.68,4.19,5.12,0.39,0.43
2025-09-09 11:17:00,0.22,0.58,0,1.57,5.98,5.22,0,0
2025-09-09 11:18:00,0,0.19,0,0.93,4.3,4.13,0,0.48
2025-09-09 11:19:00,0,0,0.39,2.07,4.77,3.73,2.34,0.24
2025-09-09 11:20:00,0,0,0.69,2.7,4.98,4.28,1.59,0
2025-09-09 11:21:00,0,0,0.29,1.61,5.34,4.63,4.96,0
2025-09-09 11:22:00,0.33,0.38,2.88,0.93,5.72,3.85,1.52,0
2025-09-09 11:23:00,0.32,0.41,0.65,1.42,3.2,4.91,1.53,0
2025-09-09 11:24:00,0.48,0,4.51,0.01,4.42,4.94,1.31,1.04
2025-09-09 11:25:00,1.23,0,4.3,0.35,5.42,4.51,3.87,0.41
2025-09-09 11:26:00,0.66,0,1.23,0.18,6,5.47,0.31,0
2025-09-09 11:27:00,2.35,0,0,0.1,4.39,5.43,0.12,0
2025-09-09 11:28:00,2.46,0,1.81,0,5.55,5.54,0.1,0.41
2025-09-09 11:29:00,1.95,0,3.91,0.11,5.41,5.35,0,0
2025-09-09 11:30:00,3.14,0,6,0,5.53,5.65,0,0
2025-09-09 11:31:00,4.61,1.89,6,0,5.97,5.68,0.4,0
2025-09-09 11:32:00,1.01,0.74,6,0,5.56,5.81,3.42,0.22
2025-09-09 11:33:00,0.48,0,2.03,0,5.9,5.37,0.03,0
2025-09-09 11:34:00,0.59,0,3.2,0.3,5.53,4.35,0,0
2025-09-09 11:35:00,0.1,0,5.94,0,5.88,5.36,0.12,0.27
2025-09-09 11:36:00,1.59,0.09,6,0,5.65,5.46,0,0
2025-09-09 11:37:00,0,0.77,5.94,0,4.86,4.59,0,0.28
2025-09-09 11:38:00,0.12,0.18,5.93,0,4.61,4.19,0.6,2.92
2025-09-09 11:39:00,0.29,0,5.68,0,5.76,2.04,0.84,2.39
2025-09-09 11:40:00,0.09,0,2.89,0.31,6,2.64,0.21,3.12
2025-09-09 11:41:00,0.68,0.4,4.67,0,5.87,2.75,1.29,4.2
2025-09-09 11:42:00,0,0,3.45,0,6,2.14,1.11,4.93
2025-09-09 11:43:00,0,0,3.16,0.08,2.94,2.22,3.7,4.2
2025-09-09 11:44:00,0,0.2,6,0,3.52,3.28,1.67,5.15
2025-09-09 11:45:00,0.65,0.02,5.83,0,5.56,1.6,4.71,4.62
2025-09-09 11:46:00,1.54,0,5.94,1.71,3.48,0.12,0,2.81
2025-09-09 11:47:00,0,0.32,6,0,4.39,1.02,0,2.91
2025-09-09 11:48:00,0,0.58,5.82,0,5.86,0,0.32,5.29
2025-09-09 11:49:00,0,0,3.16,0.11,5.93,0.72,0,3.21
2025-09-09 11:50:00,0.32,0.48,4.84,0,1.2,0,0,0.32
2025-09-09 11:51:00,0,0.22,1.39,0,1.77,0.65,0,0.26
2025-09-09 11:52:00,0.42,0,0.79,0,4.46,0,0,0.12
2025-09-09 11:53:00,0.94,0.4,0.06,0.08,3.54,0,0.04,0.24
2025-09-09 11:54:00,0.67,0,0,0.19,4.56,0.89,0.99,0
2025-09-09 11:55:00,0.46,0,0.75,0.1,4.59,0,0.22,0
2025-09-09 11:56:00,0.41,0.16,1.03,0.04,3.25,0,0.98,0
2025-09-09 11:57:00,1.26,0.6,0.3,0.09,3.9,0,0,0
2025-09-09 11:58:00,1.22,0.28,0.58,0.31,3.8,0,0.25,1.1
2025-09-09 11:59:00,1.26,0.01,3.24,0,0.96,0,0,0.85
2025-09-09 12:00:00,0.19,0.47,0.23,0,0.51,0.65,0.59,0.03
2025-09-09 12:01:00,0,0.49,0.85,0.07,0,0,0.5,0
2025-09-09 12:02:00,0.03,0,0,0,1.27,0,0.33,0
2025-09-09 12:03:00,0.2,0,0,0.07,0.54,0,0,0.25
2025-09-09 12:04:00,0.14,0,0,0.22,0,0.18,0.45,0
2025-09-09 12:05:00,0,0.44,0.21,0.26,0,0.43,0,0
2025-09-09 12:06:00,0,0.02,1.81,0.16,0,1.47,0,0
2025-09-09 12:07:00,2.98,0,0.3,0.3,0.94,0.48,0,0.07
2025-09-09 12:08:00,0,0,0,0,0,0.18,0,0
2025-09-09 12:09:00,0.79,0.91,0,0.13,0,0,0,0
2025-09-09 12:10:00,0,2.01,0,0,0,0,0.33,0.34
2025-09-09 12:11:00,0,2.35,0,0.38,0.54,0,0.07,1.1
2025-09-09 12:12:00,0,2.19,0.52,0,0,0,0,0.03
2025-09-09 12:13:00,0.04,1.18,1.2,0.39,0.12,0,0.45,0
2025-09-09 12:14:00,0.18,3.59,1.49,1.41,0,0.74,0.55,0
2025-09-09 12:15:00,0.26,5.77,0.19,0,0.24,0,5.16,0.17
2025-09-09 12:16:00,0.13,4.46,0,0,0.17,0,2.32,0
2025-09-09 12:17:00,0,0.76,0,0,0,0.38,3.11,0
2025-09-09 12:18:00,0.47,3.91,0,0.38,0.76,0,2.03,1.15
2025-09-09 12:19:00,0.5,3.49,0,0,0,0.1,1.8,1.11
2025-09-09 12:20:00,0.13,3.4,0,0,0,0.12,4.62,0.33
2025-09-09 12:21:00,0.31,0.4,0.2,0,0.47,0,1.03,0
2025-09-09 12:22:00,0,0.27,0.28,0.66,0.36,0.17,2.85,0
2025-09-09 12:23:00,0.53,2.5,1.22,0.35,0.22,0.45,0.24,0.5
2025-09-09 12:24:00,0,0,0.61,0,0,0.21,0,0
2025-09-09 12:25:00,0,0,0,0,0,0,0,0
2025-09-09 12:26:00,1.32,0,0,0,0,1.51,0,0.34
2025-09-09 12:27:00,3.87,0.28,0,0,0,0.47,0.07,0.05
2025-09-09 12:28:00,5.25,0.01,0,0.31,0.18,1.16,0.59,0.31
2025-09-09 12:29:00,2.63,0.25,0.12,0.08,0,0.36,0,0.55
2025-09-09 12:30:00,3.07,0,0,0.06,0,0.95,0,2.03
2025-09-09 12:31:00,3.24,0,0.2,0.33,0.39,0.53,0,3.41
2025-09-09 12:32:00,2.87,0.28,0,0,0,1.25,0.64,3.15
2025-09-09 12:33:00,3.51,0,0,0,0,0,0.19,2.44
2025-09-09 12:34:00,5.36,0,0,0,0.17,0,0,2.16
2025-09-09 12:35:00,5.76,1.68,0,0.51,0.12,0,1.06,1.42
2025-09-09 12:36:00,5.23,1.19,0,3.23,0.19,0,0,0.09
2025-09-09 12:37:00,5.16,0,0,3.17,0,0,0,0
2025-09-09 12:38:00,4.14,0,0.13,3.14,0.13,0,0,0
2025-09-09 12:39:00,5.17,0,0,1.44,0.1,0,0.47,0
2025-09-09 12:40:00,4.98,1.28,0,0.82,0.68,0.12,0.03,0.78
2025-09-09 12:41:00,0.91,0,0,0.43,0.97,0,0.18,0.16
2025-09-09 12:42:00,0.22,0.13,0,0.03,2.11,0,0,0.09
2025-09-09 12:43:00,1.22,0.56,0,0.12,0.58,0.8,0,0
2025-09-09 12:44:00,1.17,0.57,0,0.18,0,0.45,0.21,0
2025-09-09 12:45:00,2.66,0.7,0.49,0,0.26,0,0,0.75
2025-09-09 12:46:00,2,0.13,0.13,0,0.31,2,0,0
2025-09-09 12:47:00,0.96,0.19,0,0,0,2.47,1.42,0
2025-09-09 12:48:00,1.95,0,0,0,0.29,3.49,0.14,0
2025-09-09 12:49:00,3.73,0,0,0.01,0,1.39,0,0.38
2025-09-09 12:50:00,2.81,0.5,0,0,0,1.81,0.2,0
2025-09-09 12:51:00,4.49,0,0.94,0.32,0.86,0.66,0.52,0.34
2025-09-09 12:52:00,4.86,0.31,0.42,0.08,0.34,0.09,0.45,0
2025-09-09 12:53:00,1.15,0.27,0,0.29,0.21,0.36,0,0
2025-09-09 12:54:00,0.99,2.39,0,0,0.71,1.27,0,0
2025-09-09 12:55:00,0.4,2.35,0,0,0,0.11,0,0.05
2025-09-09 12:56:00,0.2,0,0,1,0,0,0,0.62
2025-09-09 12:57:00,0,0.4,0,0.11,0,0,1.02,2.94
2025-09-09 12:58:00,0.05,0,0,0.17,1.14,1.12,0,0.1
2025-09-09 12:59:00,0.06,0.1,0,0,0,0,0.3,0
2025-09-09 13:00:00,0.28,2.03,0,0,0.68,1.79,4.34,1.14
2025-09-09 13:01:00,0.05,0,0,0,0,1.66,2.3,0
2025-09-09 13:02:00,0,0,0,0.28,0.3,0.44,1.49,0
2025-09-09 13:03:00,0.07,0.29,0,0.08,1.52,0,0.95,0.14
2025-09-09 13:04:00,0.11,0.21,1.28,0.15,1.54,0.37,3.13,0
2025-09-09 13:05:00,0.09,0,2.36,0,2.4,0.16,2.97,0
2025-09-09 13:06:00,0.28,0.66,1.17,0,0.16,1.45,2.78,0
2025-09-09 13:07:00,0,0.69,0,0.18,0.4,0.16,2.18,0
2025-09-09 13:08:00,0.2,0,4.8,0,0.22,3.6,2.3,0.61
2025-09-09 13:09:00,0,0.28,4.21,0,0,0,3.35,0
2025-09-09 13:10:00,0,1.17,5.28,0,0,0,1.74,0.15
2025-09-09 13:11:00,0.41,0.25,5.78,0.27,0.03,0,0.3,0.48
2025-09-09 13:12:00,0.83,0,5.68,0,0.12,0,2.33,0
2025-09-09 13:13:00,1.41,4.42,6,0,0.89,0.05,0.71,0
2025-09-09 13:14:00,0,1.2,6,0.46,0,1.43,0.72,0
2025-09-09 13:15:00,0.09,0.65,6,0.17,0,0,0.25,1.38
