	dmso-wt	drug-wt
0	78890.51055956233	89925.1128795389
1	42556.42528508598	86651.17476802845
2	72303.91454590786	22106.40546384287
3	40410.42882067751	75464.97267549596
4	53591.56747897155	114143.70393834672
5	63093.13998758621	83371.5011787579
6	69024.45151346466	53552.76986840126
7	185586.39000290912	66410.10307112377
8	157360.57099407018	126475.8959975555
9	92444.85963149746	66697.8434867122
10	72387.43242611346	27241.008665313195
11	65740.94527054626	61592.312040222445
12	81920.88708603858	47416.40562641815
13	97434.46176137555	66009.09323810867
14	22587.7971451576	40110.12669676618
15	64044.946821723795	55173.523623728106
16	51254.38552220931	57978.77840918999
17	25514.68580894447	42078.56490086486
18	74214.01836743852	
19	101815.30757823591	
20	54539.31081770885	
