	dmso-wt	drug-wt
0	154.96574679030476	149.14659317090306
1	183.19376679087117	159.2404644738407
2	193.58380899998312	155.93859597313408
3	183.35955624184544	147.19995824191335
4	277.91548599671705	148.5418683478252
5	183.24399944613467	140.19214292281595
6	267.4618559490252	159.62740264608667
7	214.88777642959045	162.31019132441685
8	187.8369848816126	154.78272882419742
9	191.29576560114418	170.73578127505547
10	201.5174268143446	179.83525149525133
11	198.29616428359438	179.13208477715398
12	214.4185081608082	176.37031923981766
13	232.45332722873854	182.56309710561519
14	192.66226923777197	174.83015551671838
15	239.62946290502845	172.9294000572826
16	209.9512650949072	179.36395955185435
17	196.16068632729844	178.1063812124466
18	222.7832487620363	
19	181.47111607631274	
20	195.2028522840664	
