	dmso-wt	drug-wt
0	14510.160462584061	65959.64192766213
1	11421.924728411404	96011.15493884789
2	15929.638408844792	6059.9946242121305
3	8783.160104750586	31473.419076821672
4	12474.757657849357	57855.35198158164
5	17063.97609075285	5797.791159608522
6	14828.377347270403	7954.878518753186
7	27682.21112569857	22710.157787255343
8	52937.56833406093	37723.23503238083
9	22023.469027601506	25429.948000399112
10	15564.050199679692	9058.57647840065
11	12436.713693354914	31635.09991453366
12	6778.613332931042	4373.999326880518
13	128831.08589001592	5679.031882845144
14	5630.041851790433	4264.816776230299
15	52738.97180665119	6415.842144082637
16	4094.8973063270532	8899.869727285866
17	7404.669423545465	9848.152007196011
18	7434.94963002117	
19	63894.673540448595	
20	64076.13787050765	
