Z3670357625,0.12941176470588237,CCc1n[nH]c(CC)c1CC(=O)N[C@H]1C[C@@](C)(O)C1
Z1366118392,0.10843373493975904,COC(=O)C1(CNC(=O)NCC2CC2(C)C)CCCC1
Z3847735140,0.12790697674418605,CC1(C)CN(CCF)CCN1S(=O)(=O)c1c[nH]cn1
Z4174841496,0.1,Cc1cc(N2CCC(C#N)(C3CCC3)CC2)ncc1C#N
Z979185880,0.15294117647058825,CN(Cc1nnc2ccccn12)C(=O)c1ccccc1Br
Z1586839055,0.07608695652173914,Cc1cc(C(NCC(C)N(C)C2CC2)C2CC2)ccc1F
Z1449657345,0.09523809523809523,Cn1nnc2cc(CSCc3ccc(Br)cc3)ccc21
Z4888674994,0.11904761904761904,CCC(C)(C)C(=O)N(C)c1cccc(F)c1OC
Z4196015222,0.11827956989247312,CCC(NC1CC2CCCCN2C1=O)c1cc(C)on1
Z4251400790,0.16853932584269662,COCC1(CO)CCN(Cc2cccc(C(=O)O)c2Cl)C1
Z4062618130,0.2,O=C(C[C@H]1CCNC1)N1CCC(Oc2ccc(Cl)cc2)C1
Z4062618465,0.2,O=C(C[C@@H]1CCNC1)N1CCC(Oc2ccc(Cl)cc2)C1
Z4000118072,0.13253012048192772,CC1(C)CN(C2CCN(C(=O)OC3COC3)C2)C1
Z2861190319,0.13414634146341464,CCC(CC)C(C)C(=O)OCc1cc[nH]c(=O)c1
Z3808914614,0.10227272727272728,COc1cc(Br)c(CN[C@@H]2C[C@@H]3C[C@H](O)[C@H]2C3)cc1OC
Z4261668347,0.12048192771084337,Clc1ccc(C2CCN(CC34CCN(CC3)C4)C2)cc1
Z3347701932,0.11764705882352941,CC(Oc1ccc(CNC(C)C2(C)CC2)cc1)C(=O)O
Z2907232044,0.21428571428571427,Cc1cccc2ncc(C(=O)N3CCC(C)C3CO)n12
Z3513507782,0.14130434782608695,COC(=O)c1ccc(CSCc2ncoc2C2CCC2)o1
Z3508675034,0.0989010989010989,COCc1nocc1CNC1CC2(CCC(F)(F)CC2)C1
Z2131163565,0.08139534883720931,O=C(NC(CCO)C1CC1)NC1CCCC1(F)F
Z3661422418,0.08139534883720931,O=C(NC1CCCC1(F)F)N[C@H](CCO)C1CC1
Z17899791,0.11363636363636363,CNC(=O)NC(=O)CSc1nc(C)cc(C)c1C#N
Z3558326212,0.1,CN(CC1(CO)CC1)c1cncc(OCC(F)(F)F)n1
Z2628087285,0.12941176470588237,COc1ccccc1C(F)(F)C(=O)NCCS(C)=O
Z4391848493,0.125,CCCC(NCc1cnc2c(cnn2C)c1)C1CC1
Z4393949572,0.12222222222222222,COCCN(C)C1CN(S(=O)(=O)c2cncc(Cl)c2)C1
Z4614170205,0.09523809523809523,COCC(COC)C(=O)NCC1CCC(S(C)(=O)=O)CC1
Z3833750832,0.1927710843373494,CO[C@H]1C[C@@H](CC(=O)Nc2nc3ccccc3[nH]2)C1
Z3607603524,0.1411764705882353,CCCC(CCO)NC(=O)Nc1cnccc1CC
Z2903654626,0.10227272727272728,CC(C)OCCN(C)C(=O)[C@]12C[C@H]1CCCN2
Z1763579562,0.12643678160919541,CCC(C)(O)CN1CCCC(c2cncn2C)C1
Z1971432827,0.10344827586206896,CCCCN(CCCC)C(=O)Nc1cn(C)nc1C(C)C
Z2897958917,0.1411764705882353,CS(=O)Cc1cccc(NC2CCC(C(=O)O)CC2)c1
Z4974620686,0.1,O=S(=O)(NC(CO)Cc1cccs1)C1CCC1F
Z2949435661,0.10344827586206896,Cc1ccc2c(c1)CN(CC1CCC(C(F)(F)F)O1)C2
Z4194220516,0.11904761904761904,Fc1ccc(CN2C[C@@H]3C[C@H]2CN3C2CC2)nc1
Z2788930889,0.2,CC1CC(=O)NCCN1C(=O)Nc1cc(CC#N)ccn1
Z3791508352,0.07608695652173914,NCC1(C(=O)Nc2nnc(CC(F)(F)F)s2)CC2(CC2)C1
Z2800917655,0.1348314606741573,CCn1ncc(C(=O)NCCc2ccn(C)n2)c1Br
Z3867174404,0.12359550561797752,CC1COCCC1C(=O)N1CC(CN(C)C)C2(CC2)C1
Z4483921974,0.12087912087912088,Cc1nc2c(s1)C(N(C)C(=O)[C@H](C)OC(C)(C)C)CCC2
Z4483921877,0.12087912087912088,Cc1nc2c(s1)C(N(C)C(=O)C(C)OC(C)(C)C)CCC2
Z4483921985,0.12087912087912088,Cc1nc2c(s1)C(N(C)C(=O)[C@@H](C)OC(C)(C)C)CCC2
Z4451437643,0.14285714285714285,Cc1ccc2c(c1)CC(C)N(CC1CCC(=O)CC1)C2
Z3445290368,0.10344827586206896,CC(O)(CNC(=O)C12CCCC(CC1)N2)C(F)(F)F
Z4887298569,0.0707070707070707,CC(NS(=O)(=O)c1ncc(F)cc1Br)C12CCC(CO1)C2
Z4509164751,0.1348314606741573,CCc1n[nH]c(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2CC3=O)n1
Z4076390243,0.1348314606741573,CCc1n[nH]c(NC(=O)C2CC3CCC2CC3=O)n1
Z4156767397,0.10465116279069768,CC[C@@H]1C[C@H](C(=O)N(CCC#N)CCC#N)CC(=O)N1
Z3627853600,0.1111111111111111,CC(C)(C#N)c1ccc(C(=O)NC2(CO)CCSC2)cc1
Z3104806761,0.10526315789473684,O=C(NC1CNCC(F)(F)C1)c1cccc2c1CCOC2
Z1173174798,0.15730337078651685,CC(=O)NCC1CCCN(c2cc(C(C)C)ncn2)C1
Z2960424763,0.15476190476190477,CON1CCC(NC(=O)c2c(C)n[nH]c2Br)CC1
Z4481574837,0.12359550561797752,CCOc1cnc(CN2CCCC23CCOC3=O)nc1
Z2918750968,0.12941176470588237,COCC1(S(=O)(=O)N(C)Cc2c[nH]nc2C)CC1
Z3611149012,0.11904761904761904,CN1CCOCC12COCN(C(=O)CC(C)(C)C)C2
Z3052124795,0.1348314606741573,Cc1ccoc1CN(C)C(=O)COc1ccc(F)cn1
Z929884650,0.22077922077922077,O=C(CC(F)(F)F)N1CCN(Cc2ccccc2Cl)CC1
Z4044493442,0.14457831325301204,CCC(CC)C(=O)Nc1cnccc1NC1CC1
Z3408564339,0.09090909090909091,Cc1nc(S(=O)(=O)NC(CO)CC(F)(F)F)cs1
Z2774736088,0.1411764705882353,COCC1CCN(C(=O)NCC(=O)N=S(C)(C)=O)C1
Z3774810821,0.10714285714285714,CC1CN(C)C(NCC2(CF)CCC2)=N1.I
Z1704260106,0.1927710843373494,CNC(=O)NC1CCN(C(=O)CNc2ccc(Br)cc2)C1
Z2371687648,0.10112359550561797,Cc1c(Cl)c(-c2nc(C3CCC(C)C3)no2)nn1C
Z3696098262,0.14893617021276595,CCc1nccn1CC(C)NC(=O)N1CCO[C@H](CO)C1
Z3696096766,0.14893617021276595,CCc1nccn1CC(C)NC(=O)N1CCO[C@@H](CO)C1
Z3696107354,0.14893617021276595,CCc1nccn1CC(C)NC(=O)N1CCOC(CO)C1
Z4467134554,0.13829787234042554,CC1CCCC1(C)NC(=O)Cc1cccc(OCC#N)c1
Z3351668114,0.15730337078651685,COc1cc(CN2CCC(C)C2C(=O)O)ccc1C#N
Z4319730817,0.14772727272727273,CCC(C)CN(CC)C(=O)c1nnc2n1CC(C)CC2
Z4113999230,0.13636363636363635,Nc1ncncc1C(=O)N1CC[C@]12C[C@@H](CF)C2
Z2231950538,0.2,CC1CN(C(=O)c2ccc(N3CCCCCC3)nc2)C1C
Z4447581968,0.15217391304347827,O=C(NCCc1cscn1)[C@@H]1CC[C@H](c2ccccn2)N1
Z1177946169,0.12195121951219512,O=C(NC1CCc2c(O)cccc21)C(F)(F)F
Z3521691268,0.12359550561797752,O=C(C[C@H]1CCCNC1)N1C[C@H]2CCCC[C@@]2(CO)C1
Z3521690538,0.12359550561797752,O=C(C[C@@H]1CCCNC1)N1C[C@H]2CCCC[C@@]2(CO)C1
Z3521690474,0.12359550561797752,O=C(CC1CCCNC1)N1C[C@H]2CCCC[C@@]2(CO)C1
Z2793186392,0.1,CC[C@@H]1C[C@H]1CNC(=O)CSCC(=O)O
Z2615011931,0.14634146341463414,CN1CC(CN(C)C(=O)c2cnns2)C1
Z4771421626,0.1348314606741573,O=C(NCCc1ccno1)[C@@H]1C[C@H]1c1cc(Cl)cc(Cl)c1
Z3699483108,0.1511627906976744,CS(=O)(=O)Nc1ccccc1C(=O)NC[C@@H]1CCCN1
Z3522615097,0.1511627906976744,CS(=O)(=O)Nc1ccccc1C(=O)NC[C@H]1CCCN1
Z2446580089,0.1511627906976744,CS(=O)(=O)Nc1ccccc1C(=O)NCC1CCCN1
Z1213026094,0.10975609756097561,Cc1ccc(-c2ncc(CN3CCCC3)s2)cc1
Z2634788145,0.1839080459770115,CC(=O)OCC1CCCCN1C(=O)c1cn[nH]c(=O)c1
Z3119790889,0.06666666666666667,NC1CC2COCC(C1)C2NC(=O)C12CCC(CN1)C2
