PV-006689746410,0.12087912087912088,Cc1ccccc1C(=O)N[C@H]1COC[C@H]1NC(=O)[C@]1(c2ccccc2)C[C@H](O)C1
PV-006627891221,0.25842696629213485,CO[C@@H]1CN(C(=O)c2ccn(C)c2)C[C@H]1NC(=O)c1c(O)ccc2ccccc12
PV-005718134777,0.10526315789473684,CC(C)c1ccc(C2(O)CN(S(=O)(=O)C[C@H]3COC(C)(C)CO3)C2)cc1
PV-006695040576,0.15625,C[C@@H](NC(=O)Cc1ccccc1)C1(O)CN(C(=O)c2coc3cccc(O)c23)C1
Z1889784112,0.2261904761904762,CC(C)(C)OC(=O)CC[C@@H](NC(=O)Cc1cccc2ccccc12)C(=O)O
PV-006130153580,0.17045454545454544,Cc1c(C(=O)N[C@H]2COC[C@H]2NC(=O)[C@@H]2[C@@H](C)[C@H]2C)[nH]c(=O)c2ccccc12
PV-006695134867,0.13541666666666666,Cc1cnc(C(=O)N[C@@](C)(CO)CNC(=O)C2(C)Cc3ccccc3C2)c(C)c1
PV-001123528796,0.13131313131313133,Cc1ccc(C(=O)NC[C@H](CO)NC(=O)[C@H]2CNC(=O)c3ccccc32)cc1C
PV-006612138035,0.13541666666666666,Cc1cnc2cccc(C(=O)N[C@H]3COC[C@H]3NC(=O)[C@@H](O)c3ccccc3)n12
PV-006614933798,0.20212765957446807,Cc1nc(C(=O)N(C)C[C@@H](C)NC(=O)c2cc3c(ccc4ccccc43)o2)co1
PV-006655396134,0.17777777777777778,Cc1cc(Cn2nc(-c3ccccc3C)nc2C(=O)N(C)C)c2ccccc2n1
PV-006666022285,0.12121212121212122,Cc1ccccc1-c1cc(C(=O)Nc2ccc(C(N)=O)cc2-n2ccnc2)no1
PV-006667477124,0.23255813953488372,CC(=O)N[C@@H]1CN(C(=O)C2=NC(c3ccccc3)N(c3ccccc3)N2)C[C@H]1C
PV-006668031637,0.18888888888888888,Cc1cc(C)c(C(=O)N2CC(O)(CNC(=O)c3cc4ccccc4o3)C2)cc1C
PV-006669822259,0.2441860465116279,O=C(O)[C@@H]1C[C@H](Oc2ccncc2)CN1C(=O)COc1ccc2ccccc2c1
PV-006687433267,0.2087912087912088,COCc1nc2ccccn2c1C(=O)N1C[C@@H](C(=O)OC)[C@H](c2ccccc2)C1
PV-006688879098,0.18085106382978725,CO[C@H]1C[C@H](NC(=O)c2ccccc2)CN(C(=O)c2cccc3nnn(C)c23)C1
PV-006700551673,0.125,Cc1cccc(C)c1C(=O)N[C@H]1COC[C@H]1NC(=O)C1(C)Cc2ccccc2C1
PV-006708627569,0.1414141414141414,Cc1cccc2[nH]c(C(=O)NC3(CNC(=O)c4ncccc4O)CCCC3)cc12
PV-006710095262,1.0,C[C@@H]1CN(C(=O)CCc2ccc3ccccc3c2O)CCN1C(=O)c1cc[nH]n1
Z1316825222,0.11827956989247312,Cc1nc(S(=O)(=O)N[C@H](c2ccccc2)c2nc3ccccc3n2C)sc1C
Z1679037537,0.17073170731707318,COc1ccccc1CS(=O)(=O)NC(=O)CC(c1ccccc1)c1ccccc1
Z2017261328,0.0851063829787234,COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)NCc1cccc(N(C)C)c1
Z3878403833,0.15789473684210525,CC(C)(C)OC(=O)CC[C@H](O)CN1CC[C@](O)(c2cccc(F)c2)C1
Z4308074781,0.1276595744680851,Cc1ccc2c(c1)N[C@@H](C(=O)N(Cc1ccccc1)[C@H](C)CO)NS2(=O)=O
Z4575777865,0.16666666666666666,CC(C)S(=O)(=O)[C@H](C)C(=O)N1CC[C@H](c2ccccc2)C[C@@H]1C(=O)O
Z5052318887,0.2682926829268293,Cc1ccccc1CCC(=O)N1C[C@@H]2[C@](c3ccccc3)(C1)CS2(=O)=O
PV-006634533361,0.16326530612244897,Cc1cccc(C2=NC(c3n[nH]c4ccccc4c3=O)N(CC(C)(C)CO)N2)c1
PV-006544139142,0.10344827586206896,Cc1coc(C(=O)N[C@H]2COC[C@H]2NC(=O)c2c(C)ccc(C)c2C)c1C
PV-006645844483,0.19148936170212766,Cc1ccc(O)c(C(=O)N[C@H]2C[C@@H](O)CN(C(=O)c3coc4ccccc34)C2)c1
PV-006693400816,0.17204301075268819,Cc1ccccc1CNC(=O)CN1Cc2ccccc2[C@@H](C(=O)OC(C)(C)C)C1
PV-006707508242,0.16161616161616163,Cc1cccc(C(=O)N2CC[C@](O)(CNC(=O)[C@@H]3CCCc4ccccc43)C2)c1
PV-006680046115,0.2,Cc1ccnc(C(=O)N2CCN(C(=O)c3cccc4occc34)C[C@H](O)C2)c1N
PV-003145840616,0.10227272727272728,Cc1cc(C(=O)N(C)C[C@@H](C)NC(=O)[C@H](C)C(C)(C)C)cc(C)c1O
PV-004435004691,0.11578947368421053,COc1cccc2scc(C(=O)NC[C@@](C)(C(=O)O)c3ccc(F)cc3)c12
PV-006655328768,0.18085106382978725,CO[C@H]1C[C@H](NC(=O)C[C@H]2OCc3ccccc32)CN(C(=O)c2ccccc2)C1
PV-006661801653,0.21839080459770116,Cc1ccc(C(=O)NCC(C)(C)NC(=O)c2ncc3ccccc3c2O)c(C)n1
PV-006621251098,0.15384615384615385,Cc1c(C(=O)N[C@@H]2C[C@@H](NC(=O)c3ccccc3)C[C@H]2O)cnc2ccccc12
PV-006663086633,0.15463917525773196,Cc1ccc(C)c(C(=O)N2CC(O)([C@H](C)NC(=O)c3ccc4cnoc4c3)C2)c1
PV-006706116130,0.14583333333333334,Cc1ccc2c(C(=O)N[C@H]3COC[C@H]3NC(=O)[C@H]3OCCO[C@H]3C)n[nH]c2c1
PV-004504869303,0.1134020618556701,Cc1coc(C(=O)N[C@H]2COCC[C@H]2NC(=O)C2(C)Cc3ccccc3C2)c1
PV-001569394061,0.16494845360824742,COc1cc(C)cnc1C(=O)NC[C@H](C)N(C)C(=O)c1ccc2ccccc2n1
