	dmso	drug
0	15.25	10.483333333333333
1	56.71666666666667	5.783333333333333
2	5.3	3.3333333333333335
3	14.85	13.666666666666666
4	6.783333333333333	12.283333333333333
5	11.316666666666666	18.8
6	4.116666666666666	16.25
7	19.566666666666666	9.15
8	4.133333333333334	15.516666666666667
9	11.45	13.6
10	11.883333333333333	18.8
11	29.183333333333334	38.833333333333336
12	21.233333333333334	12.5
13	29.366666666666667	21.416666666666668
14	25.633333333333333	21.75
15	15.333333333333334	18.766666666666666
16		10.383333333333333
17		11.483333333333333
18		24.566666666666666
