	dmso	drug
0	129.5737704918033	255.36065573770492
1	187.55737704918033	220.2295081967213
2	399.08196721311475	242.70491803278688
3	368.1311475409836	122.81967213114754
4	223.18032786885246	183.65573770491804
5	196.81967213114754	216.86885245901638
6	486.3606557377049	233.55737704918033
7	408.1639344262295	243.39344262295083
8	286.4918032786885	498.1639344262295
9	247.49180327868854	664.0983606557377
10	1278.8688524590164	151.1639344262295
11	290.1311475409836	350.1967213114754
12	454.9836065573771	212.9016393442623
13	356.344262295082	310.42622950819674
14	732.0983606557377	586.2622950819672
15	394.1803278688525	376.21311475409834
16	447.8688524590164	151.7704918032787
17	742.8524590163935	259.8032786885246
18	444.8360655737705	322.7704918032787
19	911.2786885245902	422.4590163934426
20	558.3770491803278	438.3606557377049
21	284.26229508196724	202.59016393442624
22	399.04918032786884	599.2459016393443
23	886.1967213114754	866.1967213114754
24	393.1967213114754	212.4262295081967
25	413.4754098360656	548.1803278688525
26	182.0983606557377	855.688524590164
27	471.04918032786884	470.0163934426229
28	479.42622950819674	761.4426229508197
29	926.3934426229508	
