	dmso-het	drug-het
0	4525.484108820726	11528.879789351418
1	4238.492772692092	3038.7639461799326
2	3488.041141426588	7647.84070113558
3	6586.538980823728	3356.019405750313
4	2588.192526786945	14418.676279138588
5	2166.677640500168	3971.4128324028425
6	2845.070005932913	2823.0725412506754
7	1819.6801902880627	4462.848558792898
8	4975.223864044275	3773.2141589404805
9	1293.061115909272	4986.170401675468
10	2725.5452033611205	8785.401566852968
11	2704.095852965528	3702.3604299919357
12	2227.3723809424805	3677.0342017112803
13		3882.118793143898
14		7043.039803123241
15		3419.9172243744556
