	dmso-het	drug-het
0	155.42668411415428	141.75070471664432
1	170.9194043428363	196.4478195956669
2	173.20944597806198	199.94994580510604
3	281.191469830819	216.19087388100348
4	174.4761544516159	161.42665962424957
5	187.1278063183324	242.27889479648405
6	287.9962427176002	167.9274458651208
7	185.0625098343167	281.4620315377518
8	190.81498978981963	191.69131878619854
9	211.50041213460267	170.36084572597375
10	163.66287422552705	213.22592664727821
11	180.35777907236783	216.62954057362234
12	176.39351415497754	176.34246176817555
13		204.65833156976706
14		259.0325200302905
15		215.74025969215194
