	dmso-mut	drug-mut
0	661.2857142857143	483.2857142857143
1	1947.5	963.3571428571429
2	1997.4285714285713	459.85714285714283
3	700.9285714285714	623.7142857142857
4	2485.214285714286	317.85714285714283
5	269.7857142857143	5528.857142857143
6	802.5	1062.9285714285713
7	1025.5	5917.142857142857
8	2018.2142857142858	4724.928571428572
9	926.7857142857143	2001.357142857143
10	334.7142857142857	154.85714285714286
11	329.7857142857143	617.2142857142857
12	1132.4285714285713	1819.7857142857142
13	1200.9285714285713	2084.0714285714284
14	431.57142857142856	4075.8571428571427
15	1160.0714285714287	1392.7142857142858
16		1014.7142857142857
17		1404.7142857142858
18		579.3571428571429
19		3135.9285714285716
20		1484.5
21		1681.5
22		1388.5714285714287
