	dmso	drug
0	396.1311475409836	800.5081967213115
1	288.0655737704918	327.2950819672131
2	315.08196721311475	748.7377049180328
3	264.8360655737705	574.4918032786885
4	262.9672131147541	493.78688524590166
5	311.3606557377049	588.3770491803278
6	582.7213114754098	245.04918032786884
7	693.1311475409836	717.3934426229508
8	550.4262295081967	340.39344262295083
9	533.2950819672132	283.8524590163934
10	1081.8852459016393	493.4754098360656
11	697.7704918032787	469.9836065573771
12	401.1639344262295	491.21311475409834
13	748.9508196721312	319.57377049180326
14	719.6229508196722	705.9180327868852
15	723.7868852459017	409.78688524590166
16	554.672131147541	357.21311475409834
17	423.9344262295082	
18	1350.7704918032787	
19	673.9016393442623	
20	431.95081967213116	
