	dmso	drug
0	64.7972602739726	135.27123287671233
1	48.64657534246575	55.6
2	52.62191780821918	127.04383561643836
3	45.558904109589044	95.77534246575343
4	44.8027397260274	83.46849315068494
5	54.347945205479455	97.43835616438356
6	96.2904109589041	41.52602739726027
7	116.69315068493151	119.16438356164383
8	91.97260273972603	57.97260273972603
9	91.71780821917808	48.465753424657535
10	182.53972602739725	82.88767123287671
11	118.43561643835616	77.99178082191781
12	66.03287671232877	82.75616438356164
13	127.31232876712329	56.78082191780822
14	123.27397260273973	120.59452054794521
15	122.67397260273972	69.06301369863014
16	91.6027397260274	60.4
17	72.78082191780823	
18	225.25479452054793	
19	113.04109589041096	
20	72.82465753424657	
