	dmso	drug
0	400.04477611940297	252.32835820895522
1	130.56716417910448	400.23880597014926
2	561.3283582089553	463.76119402985074
3	532.8059701492538	584.7313432835821
4	472.4029850746269	345.2985074626866
5	769.820895522388	440.85074626865674
6	246.37313432835822	434.1044776119403
7	432.7313432835821	661.1194029850747
8	635.6119402985074	680.5970149253732
9	547.8059701492538	289.910447761194
10	664.5373134328358	515.3880597014926
11	632.2388059701492	532.9104477611941
12	304.43283582089555	564.0597014925373
13	862.3283582089553	309.1044776119403
14	482.2835820895522	698.3880597014926
15	648.2388059701492	709.9104477611941
16	745.8358208955224	523.2089552238806
17	374.8358208955224	592.2089552238806
18	624.7611940298508	826.3582089552239
19	807.820895522388	502.4925373134328
20	916.8358208955224	410.25373134328356
21	357.46268656716416	480.5970149253731
22	640.5671641791045	
23	603.5223880597015	
24	224.2089552238806	
