	dmso	dmso
0	4.755952380952381	4.183333333333334
1	4.6726190476190474	12.060714285714285
2	7.613095238095238	3.975
3	10.494047619047619	9.747619047619047
4	9.529761904761905	20.079761904761906
5	7.591666666666667	26.232142857142858
6	3.829761904761905	10.98452380952381
7	5.776190476190476	11.589285714285714
8	10.871428571428572	13.508333333333333
9	9.621428571428572	10.80952380952381
10	12.116666666666667	11.57857142857143
11	9.501190476190477	39.01190476190476
12	3.6654761904761903	19.885714285714286
13	17.68095238095238	7.891666666666667
14	10.007142857142858	10.211904761904762
15	9.635714285714286	38.06190476190476
16	4.845238095238095	34.23571428571429
17	16.958333333333332	8.75952380952381
18	14.476190476190476	11.191666666666666
19	4.173809523809524	13.038095238095238
20	19.264285714285716	30.761904761904763
21	9.916666666666666	6.352380952380952
22	7.689285714285714	21.99047619047619
23		10.761904761904763
24		19.25
