	dmso-het	drug-het
0	271.26190476190476	304.26190476190476
1	195.33333333333334	149.85714285714286
2	176.11904761904762	343.0238095238095
3	287.5	398.45238095238096
4	204.26190476190476	69.64285714285714
5	256.26190476190476	88.28571428571429
6	130.92857142857142	157.28571428571428
7	255.64285714285714	215.35714285714286
8	222.1904761904762	160.1904761904762
9	144.73809523809524	129.45238095238096
10	334.26190476190476	215.78571428571428
11	253.92857142857142	230.14285714285714
12	93.0952380952381	277.8809523809524
13	135.47619047619048	343.14285714285717
14	177.21428571428572	315.92857142857144
15	76.54761904761905	125.73809523809524
16	288.8809523809524	
17	152.0952380952381	
18	151.02380952380952	
