	dmso-het	drug-het
0	31783.983886586328	9872.839318038097
1	58169.91007663414	30212.795755084288
2	53638.68612609158	21331.65711589461
3	15291.720127583887	21226.927776067274
4	19541.17254239245	39802.45628649194
5	42341.25313120569	26842.800287845243
6	72518.0784836026	33798.66365005196
7	20183.07263129992	30254.85290941705
8	55099.425016178015	69272.54763964852
9	58265.864209976324	35034.39006360458
10	18149.747692145887	13110.463522509099
11	25702.958799594573	46526.7010995414
12	72700.02671537042	58269.49537401938
13	26982.00424205349	26168.24920749928
14	60089.979950897665	26466.226394704885
15	24945.15253905983	30021.440615685115
