	dmso-mut	drug-mut
0	786.8571428571429	738.8571428571429
1	707.8571428571429	1450.142857142857
2	550.7142857142857	1106.2857142857142
3	796.4285714285714	1327.2857142857142
4	845.1428571428571	638.2857142857143
5	612.0	730.8571428571429
6	668.0	887.0
7	505.14285714285717	357.85714285714283
8	3040.8571428571427	1070.0
9	632.2857142857143	521.5714285714286
10	1349.142857142857	941.0
11	432.85714285714283	786.7142857142857
12	908.8571428571429	1153.2857142857142
13	875.5714285714286	733.2857142857143
14	599.0	1533.7142857142858
15	954.7142857142857	928.2857142857143
16	384.0	971.8571428571429
17	1217.7142857142858	1069.2857142857142
18	785.4285714285714	674.0
19	1025.7142857142858	1056.142857142857
20	1150.2857142857142	
21	749.4285714285714	
