	dmso-mut	drug-mut
0	22.985714285714284	12.647619047619047
1	13.804761904761905	22.25357142857143
2	28.447619047619046	20.202380952380953
3	21.27261904761905	34.74761904761905
4	13.670238095238096	10.617857142857142
5	13.142857142857142	24.521428571428572
6	23.50952380952381	28.83452380952381
7	13.314285714285715	9.278571428571428
8	53.25714285714286	16.167857142857144
9	14.41904761904762	19.976190476190474
10	25.011904761904763	27.183333333333334
11	7.404761904761905	11.279761904761905
12	14.847619047619048	18.21309523809524
13	14.342857142857143	12.113095238095237
14	18.538095238095238	32.445238095238096
15	15.188095238095238	12.508333333333333
16	7.925	14.010714285714286
17	17.26309523809524	24.646428571428572
18	30.585714285714285	10.560714285714285
19	34.39047619047619	17.648809523809526
20	27.53690476190476	
21	15.19047619047619	
