	dmso-mut	drug-mut
0	7.071428571428571	6.214285714285714
1	8.5	3.2142857142857144
2	5.214285714285714	4.642857142857143
3	5.071428571428571	3.5714285714285716
4	8.0	10.571428571428571
5	6.714285714285714	4.428571428571429
6	7.785714285714286	3.7142857142857144
7	9.428571428571429	5.142857142857143
8	0.6428571428571429	8.5
9	5.642857142857143	6.928571428571429
10	7.142857142857143	7.785714285714286
11	8.642857142857142	9.357142857142858
12	8.142857142857142	7.357142857142857
13	6.642857142857143	5.357142857142857
14	6.642857142857143	5.285714285714286
15	11.714285714285714	9.142857142857142
16	8.071428571428571	7.571428571428571
17	5.142857142857143	7.357142857142857
18	7.142857142857143	4.857142857142857
19	5.714285714285714	5.142857142857143
20	4.857142857142857	
21	5.642857142857143	
