	dmso-mut	drug-mut
0	1.75	1.2666666666666666
1	2.3833333333333333	2.15
2	1.3	0.8166666666666667
3	1.3666666666666667	1.4333333333333333
4	2.6	2.5166666666666666
5	1.8666666666666667	2.783333333333333
6	1.85	3.1666666666666665
7	2.2	1.8833333333333333
8	1.2833333333333334	2.2666666666666666
9	1.6	2.95
10	1.4833333333333334	2.566666666666667
11	1.6333333333333333	2.783333333333333
12	2.283333333333333	1.85
13	2.0833333333333335	2.6166666666666667
14	3.466666666666667	2.0
15	2.95	1.5833333333333333
16	3.216666666666667	2.533333333333333
17	1.95	1.35
18	2.3833333333333333	1.9833333333333334
19	1.8666666666666667	2.2333333333333334
20	3.25	
21	1.8	
