	dmso-wt	drug-wt
0	137.9047619047619	52.04761904761905
1	81.83333333333333	246.85714285714286
2	252.6904761904762	286.2142857142857
3	26.857142857142858	33.285714285714285
4	170.92857142857142	180.71428571428572
5	157.4047619047619	191.04761904761904
6	83.02380952380952	28.071428571428573
7	178.16666666666666	13.738095238095237
8	183.64285714285714	30.80952380952381
9	37.30952380952381	114.33333333333333
10	142.71428571428572	37.333333333333336
11	78.54761904761905	92.5952380952381
12	113.26190476190476	176.92857142857142
13	31.047619047619047	264.5952380952381
14	45.142857142857146	86.4047619047619
15	25.952380952380953	111.78571428571429
16	91.33333333333333	319.7857142857143
17	231.95238095238096	287.92857142857144
18	102.64285714285714	192.04761904761904
19	141.64285714285714	111.76190476190476
20	292.7142857142857	176.5952380952381
21	210.38095238095238	122.52380952380952
22	108.21428571428571	
23	129.26190476190476	
24	175.14285714285714	
25	125.92857142857143	
