	dmso-wt	drug-wt
0	487.42857142857144	242.0
1	426.0	1087.857142857143
2	1320.4285714285713	1960.142857142857
3	500.85714285714283	686.8571428571429
4	580.2857142857143	895.1428571428571
5	924.7142857142857	1453.857142857143
6	620.4285714285714	370.2857142857143
7	610.1428571428571	356.0
8	1108.142857142857	306.0
9	531.2857142857143	1191.4285714285713
10	952.7142857142857	365.85714285714283
11	632.2857142857143	794.7142857142857
12	1071.857142857143	1189.857142857143
13	145.0	1422.857142857143
14	1809.2857142857142	511.85714285714283
15	329.57142857142856	638.2857142857143
16	473.0	1841.7142857142858
17	860.0	874.1428571428571
18	1053.857142857143	548.8571428571429
19	1204.857142857143	970.1428571428571
20	1129.5714285714287	1661.4285714285713
21	960.0	893.8571428571429
22	742.5714285714286	
23	1031.2857142857142	
24	716.4285714285714	
25	1054.4285714285713	
