	dmso-mut	drug-mut
0	102853.29987959538	41400.83507333364
1	38346.23637798294	87304.74103728117
2	31430.637063945815	46765.20840897073
3	27385.649036963958	93091.64605200317
4	78000.56968639891	49682.76090544407
5	28172.41771138096	67606.25320993658
6	128271.8370633643	24508.111923382887
7	16164.593312560703	21062.66196017464
8	29277.60748199222	16950.11034748087
9	26257.33329593181	19225.01483632146
10	67088.14735803628	71333.19250966723
11	52526.646189658146	24525.177988822943
12	49785.46288602088	38017.23508062662
13	34098.438895495055	
14	37286.50139555248	
