	dmso-mut	drug-mut
0	1161.9285714285713	343.2857142857143
1	627.7857142857143	84.21428571428571
2	710.0714285714286	114.14285714285714
3	956.5	28.0
4	207.71428571428572	166.0
5	488.0	170.71428571428572
6	179.42857142857142	453.64285714285717
7	1762.2142857142858	524.3571428571429
8	1079.2857142857142	202.21428571428572
9	1033.9285714285713	240.5
10	1943.857142857143	225.14285714285714
11	392.42857142857144	281.7142857142857
12	626.0714285714286	218.5
13	1036.0714285714287	
14	489.85714285714283	
