	dmso-mut	drug-mut
0	4440.6729725518835	11481.2095705059
1	28978.946630150032	50098.33465880625
2	7069.852045040371	61289.69999353114
3	3777.187621507831	186164.847150784
4	87175.05250072463	38674.844259825746
5	17225.664620131884	71718.49408979203
6	70598.54429271093	11406.86528253987
7	2043.8698908407016	14938.262380591394
8	5338.3107473119235	26855.223320577494
9	3962.620111185153	24196.076190913365
10	5866.7602292606225	45951.09470052893
11	13075.55952702061	21684.172155502285
12	12964.762547111775	23873.793812364947
13	3182.79726218359	
14	6263.077980121043	
