	dmso-mut	drug-mut
0	201.35641540669712	125.06082523808202
1	180.06406846121303	196.7357989706483
2	235.69068009241735	235.7070393642849
3	351.9714615967175	167.83208101849362
4	282.93443015369706	230.10914754124406
5	362.7720608465786	178.53456084716643
6	380.9666444353732	204.89356416937775
7	338.57951086965596	245.35721573447432
8	337.9740205435073	267.35604765675464
9	469.57721180596826	257.24117620615095
10	332.2401533295623	194.178095814894
11	422.5976009448895	172.21248937672542
12	358.6157845255489	837.8977312103486
13	474.6889610842004	
14	351.28593346539606	
