	dmso-mut	drug-mut
0	651.5555555555555	279.3492063492063
1	432.42857142857144	104.68253968253968
2	391.3015873015873	154.6031746031746
3	433.5238095238095	158.36507936507937
4	383.57142857142856	230.38095238095238
5	768.2539682539683	165.28571428571428
6	407.1746031746032	338.55555555555554
7	776.5873015873016	354.3809523809524
8	541.1269841269841	427.968253968254
9	460.3809523809524	303.87301587301585
10	782.2698412698413	175.23809523809524
11	239.26984126984127	352.85714285714283
12	578.8412698412699	193.8095238095238
13	560.8253968253969	
14	593.1746031746031	
