	dmso-mut	drug-mut
0	76.46684350132627	117.39787798408489
1	117.14058355437666	104.3076923076923
2	161.56498673740052	79.63925729442971
3	106.6896551724138	80.41379310344827
4	166.29442970822282	136.19628647214853
5	119.50132625994695	218.24668435013263
6	111.63925729442971	110.96286472148542
7	127.14058355437666	154.71352785145888
8	108.24668435013263	119.90716180371352
9	76.44562334217507	136.3129973474801
10	58.0132625994695	80.83289124668435
11	88.81432360742706	98.28116710875332
12	116.03713527851458	
