	dmso-mut	drug-mut
0	195.13725511817395	213.44024856224658
1	228.3909959758936	270.941744723739
2	238.76261632265465	240.3383639199722
3	233.9146989992857	283.7950497944344
4	218.60052990553118	273.8780471650706
5	262.96092009260525	222.48823763029165
6	213.30581039909046	262.93111504558306
7	199.65074626085342	307.39442563965883
8	220.2079889018246	209.7119387723896
9	269.2702333987329	268.0719108733519
10	179.39779847669874	207.96472377204756
11	276.29228827720215	259.42802532132845
12	248.1456552910793	
