	dmso-wt	drug-wt
0	184.96997553395005	201.16797393779356
1	201.4584671530926	208.3044834956626
2	201.96858099831968	180.96301417452807
3	226.58217206475553	198.88255928538382
4	178.53841889700362	190.01632149848075
5	194.83286090942255	190.33014849136632
6	245.9402041351231	215.77766734306152
7	256.50613601910356	213.5875008798308
8	232.57543334985235	238.28566123996833
9	190.27679015382142	231.3875030870051
10	188.162960960064	226.48565639814515
11	179.81733931821702	237.15621074369946
12	194.03058566037166	219.54689388214751
13	217.51423908600023	219.74814917839066
14		230.44591666872503
15		212.80766201488547
16		237.1368797407103
17		208.86712382172465
18		226.9720170711274
19		258.16834889276475
