	dmso-wt	drug-wt
0	36040.84769700489	70617.14131780474
1	35459.56539633391	40021.052400071974
2	77976.24402211903	73128.73209701185
3	171980.81058846938	34798.111018077216
4	134273.950765555	20691.64164100515
5	143539.78873494948	106115.95885390704
6	265273.59009469143	31587.137556454785
7	36585.937419233305	42346.003984550276
8	28317.73158246995	58173.61654755728
9	36535.56022647214	43189.70462484985
10	21390.412688925735	97050.70677423768
11	73726.91108158567	86456.9216278395
12	38182.60230016293	100053.62036033777
13	33942.28544177263	37240.47514267433
14		33004.415980403865
15		102876.48803037356
16		60534.296590586026
17		32544.49704335859
18		182531.79996417576
19		70113.92145840859
