	dmso-het	drug-het
0	197.0970380649603	184.323769841453
1	192.38841882386345	157.5904862076323
2	207.09502493852114	159.7378095786992
3	208.8793933968483	166.84190329952105
4	207.31228439549878	176.61408010605825
5	249.116863592439	183.01440335472049
6	189.9940906124977	177.1319916320398
7	205.1260445321254	184.15008137982866
8	197.02838786261637	174.29207601492124
9	211.57922950337488	150.9624984111251
10	207.68740330365804	183.33010185141524
11	213.5471551336067	163.2732714881602
12	180.60972876262346	173.27684545874916
13	225.10064941440422	163.36101950754193
14	194.54642456680915	174.63375348535007
15	206.1196514295013	185.59936644756667
