	dmso-het	drug-het
0	179.7589203662054	172.10964248352562
1	187.8814700747467	148.0667596253119
2	205.67107780978262	151.97481378078805
3	191.8153496507563	163.17938387726005
4	190.7030417631552	175.6579195134158
5	229.16819289762756	180.23267235615853
6	233.6746135754211	188.20967360690346
7	206.31917589260684	165.36188656421547
8	186.12508590350436	165.05624113218565
9	197.56370681219693	138.39132389202297
10	188.16762782818824	164.76377108887894
11	198.72616898972245	179.28105571994402
12	167.36434285866994	163.71287486622603
13	221.50406427914163	155.40384121443415
14	186.65287284893108	174.70319364978562
15	185.69054816299453	175.5990814193763
