	dmso-het	drug-het
0	1.2380952380952381	1.0
1	1.0476190476190477	1.5595238095238095
2	1.4166666666666667	1.75
3	1.2142857142857142	1.9285714285714286
4	1.25	1.9880952380952381
5	0.8690476190476191	1.7857142857142858
6	1.5595238095238095	1.9880952380952381
7	1.0714285714285714	1.0
8	2.130952380952381	1.0833333333333333
9	1.1071428571428572	0.4880952380952381
10	1.1785714285714286	1.3452380952380953
11	0.9642857142857143	2.1666666666666665
12	0.7738095238095238	2.0476190476190474
13	0.6785714285714286	1.9166666666666667
14	1.2023809523809523	0.7857142857142857
15	1.4761904761904763	2.2738095238095237
