	dmso	drug
0	323.2295081967213	1089.2459016393443
1	614.9180327868852	377.72131147540983
2	304.0163934426229	1256.8524590163934
3	366.4590163934426	794.1475409836065
4	570.9508196721312	1483.2295081967213
5	550.4754098360655	609.655737704918
6	723.3770491803278	1002.1639344262295
7	1435.639344262295	584.311475409836
8	588.983606557377	1196.295081967213
9	956.4098360655738	271.1311475409836
10	738.0819672131148	1248.72131147541
11	776.4098360655738	166.0327868852459
12	1488.1803278688524	630.4754098360655
13	1118.9180327868853	464.5409836065574
14	1366.4590163934427	
15	1132.688524590164	
16	925.0327868852459	
