	dmso-mut	drug-mut
0	191.17649642013893	143.4101683425581
1	183.44117462614219	189.42282527657525
2	178.78193404056003	175.14745840308905
3	155.20614335508552	129.09550466907456
4	228.51733875185337	187.85976089279455
5	187.76023944458498	188.5221993938975
6	206.25243898230525	155.51383975643049
7	343.4428221087165	205.11878396931357
8	274.8647816437763	223.77003007338905
9	419.87053724536383	288.08943743567295
10	372.87561872767753	237.86162649520375
11	306.1226740402345	193.27058118198934
12	354.80833180548984	222.1503237611243
13	409.7171250208008	
14	212.91439426742275	
