	dmso-mut	drug-mut
0	6.130952380952381	9.880952380952381
1	7.726190476190476	5.511904761904762
2	7.011904761904762	5.5476190476190474
3	7.964285714285714	4.285714285714286
4	4.273809523809524	7.238095238095238
5	4.976190476190476	7.714285714285714
6	2.7023809523809526	9.80952380952381
7	7.440476190476191	9.785714285714286
8	7.714285714285714	5.595238095238095
9	7.75	9.666666666666666
10	9.095238095238095	8.511904761904763
11	8.94047619047619	9.55952380952381
12	8.464285714285714	9.511904761904763
13	9.845238095238095	
14	9.642857142857142	
