	dmso-mut	drug-mut
0	193.15034508432987	126.37702872534867
1	194.2381365802239	197.8776947088029
2	201.29520299386954	230.940089819643
3	333.340826783969	175.70528223819397
4	286.64884773737305	228.81500754318057
5	384.60128527195604	185.18977123447104
6	437.9219644758256	204.42795739455423
7	338.25914559179665	242.80203857236583
8	341.15995585804643	264.033830804954
9	519.2706269082016	273.88588390550694
10	336.22409249554397	198.8396912871653
11	431.3311164245509	174.7701802609901
12	359.0672543538436	724.4532926565738
13	503.0261599037857	
14	521.0793772917762	
