	dmso-mut	drug-mut
0	173.76924079297882	168.48924469968262
1	168.7538132983164	169.40481634351656
2	232.69504798931533	190.11639985667983
3	305.92802287394903	157.0843076498011
4	193.6771601031858	187.13317295172342
5	263.45827170118923	158.45725541513372
6	327.6368303433239	182.04432902203732
7	276.1896656669972	184.28667427836822
8	243.82776208983037	201.80954884934212
9	338.13802737180185	182.57127724244472
10	257.64951485207035	168.31012118205453
11	277.8333045253731	158.40940945357687
12	235.8661222278193	264.6799492565621
13	285.45593603139116	
14	319.4106025552391	
