	dmso-mut	drug-mut
0	181.84232333634938	118.76626353251962
1	171.03859399669568	197.17545002508888
2	218.98285757663507	220.73292238822097
3	349.17582629536685	189.17971120880784
4	244.69888410658982	224.54353823455247
5	464.9821453389774	183.31884721995286
6	471.09367906155956	210.14745677508935
7	357.2665695752048	259.78286556713596
8	300.27474971991103	241.34927861008373
9	479.38260014946997	239.7619919114888
10	328.57208453388347	204.18279417504522
11	448.06382385554923	166.96922902754832
12	309.97104403106425	678.370547523504
13	478.36172056227406	
14	503.22601424578335	
