	dmso-mut	drug-mut
0	187.3736324099381	198.84121325236205
1	186.04716611708108	180.06168136488486
2	213.38786021819578	193.6133137693083
3	278.0575264688786	152.99426499903882
4	210.25365486155243	175.96038791843154
5	211.14357096635175	160.3012775307337
6	257.9946600958461	160.91902611313702
7	264.232675755951	161.48317005334712
8	302.5811820284286	218.29402030316106
9	364.73219771403257	201.96297894046668
10	253.4588954724944	171.02104704850112
11	257.74615222840816	167.1562912841471
12	272.79167010916103	265.1629172397706
13	293.8014955111591	
14	273.2294076625935	
