	dmso-mut	drug-mut
0	231.51623654511437	176.77487512250656
1	201.35454827395202	161.47424342934147
2	221.57190473513637	181.14268196417768
3	186.32593622013982	148.07541782785074
4	205.4784229417483	167.0044842112248
5	246.355028427659	194.62612991940696
6	194.42179311382307	146.3694716939187
7	283.9960161029411	153.73066784999307
8	267.55478989790106	196.31108111240678
9	334.9326635781302	209.77140433258697
10	261.55972413550523	192.33899679198194
11	242.13116367852732	164.02301032227888
12	235.29051850359275	168.538194736412
13	211.77402936958106	
14	188.3712878241469	
