	dmso-mut	drug-mut
0	182.37000107858785	184.21728202661834
1	179.45476829904308	170.35999877796218
2	218.1825633893978	192.53371900518343
3	286.3906508176511	154.55897480941434
4	206.2820123553569	181.46739837943375
5	239.2084001747815	160.9599864405168
6	300.39611679588404	172.36161546306602
7	269.5237638939012	174.19902124140955
8	275.8614293175811	208.304204832743
9	375.54598223364246	193.5212039331271
10	262.5576883996708	170.49388835436207
11	272.64997195715745	163.65876807580167
12	274.3798915291607	254.86884007251842
13	315.2733145202074	
14	339.4241247162367	
