	dmso-mut	drug-mut
0	1.0926273638721076	0.6993115675848458
1	1.035111179810931	1.17189081328226
2	0.9939969988965566	1.2093649295661142
3	1.2178445883326552	1.1875260345038636
4	1.3383843152602661	1.2389207261083768
5	1.511157548197168	1.1755510531041302
6	1.260517184771778	1.2004745778490917
7	1.4118135281232391	1.4836156880295481
8	1.3262672406235279	1.2725156329769438
9	1.5441739164145818	1.2524402374467782
10	1.431190562441066	1.2634653028333453
11	1.6662207276284609	1.035825925104659
12	1.3938457582849202	2.3542751384478313
13	1.5765251566469474	
14	1.5668708318008657	
